"id","psss_nominal","avg_ss"
"pb_str_orb_no_k_15_d0.80_su0.11_sv0.11_small","small",44.6356274114774
"pb_str_orb_no_k_15_d0.80_su0.11_sv0.11_medium","medium",109.710692801643
"pb_str_orb_no_k_15_d0.80_su0.11_sv0.11_large","large",175.452373726274
"pb_str_orb_no_k_30_d0.00_su0.01_sv0.01_small","small",45.9971664252414
"pb_str_orb_no_k_30_d0.00_su0.01_sv0.01_medium","medium",116.979928950706
"pb_str_orb_no_k_30_d0.00_su0.01_sv0.01_large","large",188.910277808629
"pb_str_orb_no_k_30_d0.00_su0.01_sv0.06_small","small",46.9604612647973
"pb_str_orb_no_k_30_d0.00_su0.01_sv0.06_medium","medium",117.218708743871
"pb_str_orb_no_k_30_d0.00_su0.01_sv0.06_large","large",187.632782289094
"pb_str_orb_no_k_30_d0.00_su0.01_sv0.11_small","small",47.1796072106815
"pb_str_orb_no_k_30_d0.00_su0.01_sv0.11_medium","medium",116.589990769662
"pb_str_orb_no_k_30_d0.00_su0.01_sv0.11_large","large",186.273603516844
"pb_str_orb_no_k_30_d0.00_su0.06_sv0.01_small","small",47.1394942698169
"pb_str_orb_no_k_30_d0.00_su0.06_sv0.01_medium","medium",116.618296426817
"pb_str_orb_no_k_30_d0.00_su0.06_sv0.01_large","large",186.295629665422
"pb_str_orb_no_k_30_d0.00_su0.06_sv0.06_small","small",47.0301705026527
"pb_str_orb_no_k_30_d0.00_su0.06_sv0.06_medium","medium",116.04730250052
"pb_str_orb_no_k_30_d0.00_su0.06_sv0.06_large","large",184.351706051203
"pb_str_orb_no_k_30_d0.00_su0.06_sv0.11_small","small",46.9231306178986
"pb_str_orb_no_k_30_d0.00_su0.06_sv0.11_medium","medium",115.672134583273
"pb_str_orb_no_k_30_d0.00_su0.06_sv0.11_large","large",183.291679363151
"pb_str_orb_no_k_30_d0.00_su0.11_sv0.01_small","small",46.7381875798221
"pb_str_orb_no_k_30_d0.00_su0.11_sv0.01_medium","medium",115.214841042783
"pb_str_orb_no_k_30_d0.00_su0.11_sv0.01_large","large",183.436022595836
"pb_str_orb_no_k_30_d0.00_su0.11_sv0.06_small","small",46.6759557450547
"pb_str_orb_no_k_30_d0.00_su0.11_sv0.06_medium","medium",115.105244202676
"pb_str_orb_no_k_30_d0.00_su0.11_sv0.06_large","large",182.583905091461
"pb_str_orb_no_k_30_d0.00_su0.11_sv0.11_small","small",46.4623446212027
"pb_str_orb_no_k_30_d0.00_su0.11_sv0.11_medium","medium",114.659519771933
"pb_str_orb_no_k_30_d0.00_su0.11_sv0.11_large","large",181.977391763702
"pb_str_orb_no_k_30_d0.20_su0.01_sv0.01_small","small",47.2731469150947
"pb_str_orb_no_k_30_d0.20_su0.01_sv0.01_medium","medium",118.783047110162
"pb_str_orb_no_k_30_d0.20_su0.01_sv0.01_large","large",186.86647591572
"pb_str_orb_no_k_30_d0.20_su0.01_sv0.06_small","small",47.0765282099608
"pb_str_orb_no_k_30_d0.20_su0.01_sv0.06_medium","medium",116.780319762672
"pb_str_orb_no_k_30_d0.20_su0.01_sv0.06_large","large",184.408684579451
"pb_str_orb_no_k_30_d0.20_su0.01_sv0.11_small","small",46.9766050598224
"pb_str_orb_no_k_30_d0.20_su0.01_sv0.11_medium","medium",115.896530245191
"pb_str_orb_no_k_30_d0.20_su0.01_sv0.11_large","large",183.445131367602
"pb_str_orb_no_k_30_d0.20_su0.06_sv0.01_small","small",46.8075657827338
"pb_str_orb_no_k_30_d0.20_su0.06_sv0.01_medium","medium",115.764221033904
"pb_str_orb_no_k_30_d0.20_su0.06_sv0.01_large","large",182.385175062546
"pb_str_orb_no_k_30_d0.20_su0.06_sv0.06_small","small",46.6533816784351
"pb_str_orb_no_k_30_d0.20_su0.06_sv0.06_medium","medium",115.353463917412
"pb_str_orb_no_k_30_d0.20_su0.06_sv0.06_large","large",182.014388194719
"pb_str_orb_no_k_30_d0.20_su0.06_sv0.11_small","small",46.5136244383626
"pb_str_orb_no_k_30_d0.20_su0.06_sv0.11_medium","medium",114.750286772794
"pb_str_orb_no_k_30_d0.20_su0.06_sv0.11_large","large",181.579161682974
"pb_str_orb_no_k_30_d0.20_su0.11_sv0.01_small","small",46.4177395700318
"pb_str_orb_no_k_30_d0.20_su0.11_sv0.01_medium","medium",114.7126481461
"pb_str_orb_no_k_30_d0.20_su0.11_sv0.01_large","large",181.472268451205
"pb_str_orb_no_k_30_d0.20_su0.11_sv0.06_small","small",46.3899021165104
"pb_str_orb_no_k_30_d0.20_su0.11_sv0.06_medium","medium",114.244205339797
"pb_str_orb_no_k_30_d0.20_su0.11_sv0.06_large","large",180.922392404741
"pb_str_orb_no_k_30_d0.20_su0.11_sv0.11_small","small",46.3071046136526
"pb_str_orb_no_k_30_d0.20_su0.11_sv0.11_medium","medium",113.9157705647
"pb_str_orb_no_k_30_d0.20_su0.11_sv0.11_large","large",180.703452353722
"pb_str_orb_no_k_30_d0.50_su0.01_sv0.01_small","small",46.4446220901093
"pb_str_orb_no_k_30_d0.50_su0.01_sv0.01_medium","medium",111.947008562758
"pb_str_orb_no_k_30_d0.50_su0.01_sv0.01_large","large",176.539732395618
"pb_str_orb_no_k_30_d0.50_su0.01_sv0.06_small","small",46.2352299997881
"pb_str_orb_no_k_30_d0.50_su0.01_sv0.06_medium","medium",112.047638720647
"pb_str_orb_no_k_30_d0.50_su0.01_sv0.06_large","large",177.379274955151
"pb_str_orb_no_k_30_d0.50_su0.01_sv0.11_small","small",46.069960494966
"pb_str_orb_no_k_30_d0.50_su0.01_sv0.11_medium","medium",112.067586344711
"pb_str_orb_no_k_30_d0.50_su0.01_sv0.11_large","large",177.636051071643
"pb_str_orb_no_k_30_d0.50_su0.06_sv0.01_small","small",45.9172629056898
"pb_str_orb_no_k_30_d0.50_su0.06_sv0.01_medium","medium",111.959320775372
"pb_str_orb_no_k_30_d0.50_su0.06_sv0.01_large","large",177.671698228398
"pb_str_orb_no_k_30_d0.50_su0.06_sv0.06_small","small",45.787763938168
"pb_str_orb_no_k_30_d0.50_su0.06_sv0.06_medium","medium",112.017385038411
"pb_str_orb_no_k_30_d0.50_su0.06_sv0.06_large","large",177.617814436194
"pb_str_orb_no_k_30_d0.50_su0.06_sv0.11_small","small",45.7124854872461
"pb_str_orb_no_k_30_d0.50_su0.06_sv0.11_medium","medium",112.018362099526
"pb_str_orb_no_k_30_d0.50_su0.06_sv0.11_large","large",177.652500895455
"pb_str_orb_no_k_30_d0.50_su0.11_sv0.01_small","small",45.5927373850477
"pb_str_orb_no_k_30_d0.50_su0.11_sv0.01_medium","medium",111.800241807468
"pb_str_orb_no_k_30_d0.50_su0.11_sv0.01_large","large",177.761913851159
"pb_str_orb_no_k_30_d0.50_su0.11_sv0.06_small","small",45.4892047870455
"pb_str_orb_no_k_30_d0.50_su0.11_sv0.06_medium","medium",111.726172488238
"pb_str_orb_no_k_30_d0.50_su0.11_sv0.06_large","large",177.45737261974
"pb_str_orb_no_k_30_d0.50_su0.11_sv0.11_small","small",45.4653936214719
"pb_str_orb_no_k_30_d0.50_su0.11_sv0.11_medium","medium",111.745766758016
"pb_str_orb_no_k_30_d0.50_su0.11_sv0.11_large","large",177.406379213495
"pb_str_orb_no_k_30_d0.80_su0.01_sv0.01_small","small",44.4988347147167
"pb_str_orb_no_k_30_d0.80_su0.01_sv0.01_medium","medium",108.805679146141
"pb_str_orb_no_k_30_d0.80_su0.01_sv0.01_large","large",174.084657471264
"pb_str_orb_no_k_30_d0.80_su0.01_sv0.06_small","small",44.5778752360819
"pb_str_orb_no_k_30_d0.80_su0.01_sv0.06_medium","medium",109.02135297391
"pb_str_orb_no_k_30_d0.80_su0.01_sv0.06_large","large",174.280702545156
"pb_str_orb_no_k_30_d0.80_su0.01_sv0.11_small","small",44.6230073349717
"pb_str_orb_no_k_30_d0.80_su0.01_sv0.11_medium","medium",109.230281440781
"pb_str_orb_no_k_30_d0.80_su0.01_sv0.11_large","large",174.512203165481
"pb_str_orb_no_k_30_d0.80_su0.06_sv0.01_small","small",44.6032940216602
"pb_str_orb_no_k_30_d0.80_su0.06_sv0.01_medium","medium",109.346010303285
"pb_str_orb_no_k_30_d0.80_su0.06_sv0.01_large","large",174.729686418537
"pb_str_orb_no_k_30_d0.80_su0.06_sv0.06_small","small",44.6507247397956
"pb_str_orb_no_k_30_d0.80_su0.06_sv0.06_medium","medium",109.516356094621
"pb_str_orb_no_k_30_d0.80_su0.06_sv0.06_large","large",174.953093214672
"pb_str_orb_no_k_30_d0.80_su0.06_sv0.11_small","small",44.6542700417096
"pb_str_orb_no_k_30_d0.80_su0.06_sv0.11_medium","medium",109.658075213119
"pb_str_orb_no_k_30_d0.80_su0.06_sv0.11_large","large",175.195023714455
"pb_str_orb_no_k_30_d0.80_su0.11_sv0.01_small","small",44.5940651119401
"pb_str_orb_no_k_30_d0.80_su0.11_sv0.01_medium","medium",109.822653755277
"pb_str_orb_no_k_30_d0.80_su0.11_sv0.01_large","large",175.250115639201
"pb_str_orb_no_k_30_d0.80_su0.11_sv0.06_small","small",44.6443647568463
"pb_str_orb_no_k_30_d0.80_su0.11_sv0.06_medium","medium",109.94383548836
"pb_str_orb_no_k_30_d0.80_su0.11_sv0.06_large","large",175.501165508156
"pb_str_orb_no_k_30_d0.80_su0.11_sv0.11_small","small",44.6752691331601
"pb_str_orb_no_k_30_d0.80_su0.11_sv0.11_medium","medium",109.9661275566
"pb_str_orb_no_k_30_d0.80_su0.11_sv0.11_large","large",175.585437817004
"pb_str_orb_no_k_70_d0.00_su0.01_sv0.01_small","small",45.9109907961332
"pb_str_orb_no_k_70_d0.00_su0.01_sv0.01_medium","medium",116.770329350893
"pb_str_orb_no_k_70_d0.00_su0.01_sv0.01_large","large",189.368503823049
"pb_str_orb_no_k_70_d0.00_su0.01_sv0.06_small","small",46.6792394764158
"pb_str_orb_no_k_70_d0.00_su0.01_sv0.06_medium","medium",117.263109218895
"pb_str_orb_no_k_70_d0.00_su0.01_sv0.06_large","large",188.438089655963
"pb_str_orb_no_k_70_d0.00_su0.01_sv0.11_small","small",46.9485097594819
"pb_str_orb_no_k_70_d0.00_su0.01_sv0.11_medium","medium",116.724113369147
"pb_str_orb_no_k_70_d0.00_su0.01_sv0.11_large","large",186.760406568605
"pb_str_orb_no_k_70_d0.00_su0.06_sv0.01_small","small",46.984076888964
"pb_str_orb_no_k_70_d0.00_su0.06_sv0.01_medium","medium",116.126361731025
"pb_str_orb_no_k_70_d0.00_su0.06_sv0.01_large","large",185.917777140191
"pb_str_orb_no_k_70_d0.00_su0.06_sv0.06_small","small",46.9364437895364
"pb_str_orb_no_k_70_d0.00_su0.06_sv0.06_medium","medium",115.582929625614
"pb_str_orb_no_k_70_d0.00_su0.06_sv0.06_large","large",184.309346273825
"pb_str_orb_no_k_70_d0.00_su0.06_sv0.11_small","small",46.8320367086704
"pb_str_orb_no_k_70_d0.00_su0.06_sv0.11_medium","medium",115.107660857372
"pb_str_orb_no_k_70_d0.00_su0.06_sv0.11_large","large",183.422946364884
"pb_str_orb_no_k_70_d0.00_su0.11_sv0.01_small","small",46.7550559135465
"pb_str_orb_no_k_70_d0.00_su0.11_sv0.01_medium","medium",114.628079741207
"pb_str_orb_no_k_70_d0.00_su0.11_sv0.01_large","large",183.225247369789
"pb_str_orb_no_k_70_d0.00_su0.11_sv0.06_small","small",46.6952468867516
"pb_str_orb_no_k_70_d0.00_su0.11_sv0.06_medium","medium",114.399299257174
"pb_str_orb_no_k_70_d0.00_su0.11_sv0.06_large","large",182.442960243512
"pb_str_orb_no_k_70_d0.00_su0.11_sv0.11_small","small",46.5385568050432
"pb_str_orb_no_k_70_d0.00_su0.11_sv0.11_medium","medium",114.06894484629
"pb_str_orb_no_k_70_d0.00_su0.11_sv0.11_large","large",181.918427978885
"pb_str_orb_no_k_70_d0.20_su0.01_sv0.01_small","small",47.445932502379
"pb_str_orb_no_k_70_d0.20_su0.01_sv0.01_medium","medium",117.480250618129
"pb_str_orb_no_k_70_d0.20_su0.01_sv0.01_large","large",186.891679746093
"pb_str_orb_no_k_70_d0.20_su0.01_sv0.06_small","small",47.2363812995253
"pb_str_orb_no_k_70_d0.20_su0.01_sv0.06_medium","medium",115.913206373641
"pb_str_orb_no_k_70_d0.20_su0.01_sv0.06_large","large",184.4523766982
"pb_str_orb_no_k_70_d0.20_su0.01_sv0.11_small","small",47.1081030837843
"pb_str_orb_no_k_70_d0.20_su0.01_sv0.11_medium","medium",115.199828463895
"pb_str_orb_no_k_70_d0.20_su0.01_sv0.11_large","large",183.602212686585
"pb_str_orb_no_k_70_d0.20_su0.06_sv0.01_small","small",46.90578236674
"pb_str_orb_no_k_70_d0.20_su0.06_sv0.01_medium","medium",114.773036198482
"pb_str_orb_no_k_70_d0.20_su0.06_sv0.01_large","large",182.666015560701
"pb_str_orb_no_k_70_d0.20_su0.06_sv0.06_small","small",46.749218932835
"pb_str_orb_no_k_70_d0.20_su0.06_sv0.06_medium","medium",114.451818232221
"pb_str_orb_no_k_70_d0.20_su0.06_sv0.06_large","large",181.998730695248
"pb_str_orb_no_k_70_d0.20_su0.06_sv0.11_small","small",46.6393995560663
"pb_str_orb_no_k_70_d0.20_su0.06_sv0.11_medium","medium",114.137807790704
"pb_str_orb_no_k_70_d0.20_su0.06_sv0.11_large","large",181.675717589638
"pb_str_orb_no_k_70_d0.20_su0.11_sv0.01_small","small",46.586512441812
"pb_str_orb_no_k_70_d0.20_su0.11_sv0.01_medium","medium",113.752805516658
"pb_str_orb_no_k_70_d0.20_su0.11_sv0.01_large","large",181.364207338905
"pb_str_orb_no_k_70_d0.20_su0.11_sv0.06_small","small",46.5035205895072
"pb_str_orb_no_k_70_d0.20_su0.11_sv0.06_medium","medium",113.558383594629
"pb_str_orb_no_k_70_d0.20_su0.11_sv0.06_large","large",180.869360118967
"pb_str_orb_no_k_70_d0.20_su0.11_sv0.11_small","small",46.3884470534121
"pb_str_orb_no_k_70_d0.20_su0.11_sv0.11_medium","medium",113.372898019248
"pb_str_orb_no_k_70_d0.20_su0.11_sv0.11_large","large",180.710284769236
"pb_str_orb_no_k_70_d0.50_su0.01_sv0.01_small","small",46.5692566390771
"pb_str_orb_no_k_70_d0.50_su0.01_sv0.01_medium","medium",111.463707935302
"pb_str_orb_no_k_70_d0.50_su0.01_sv0.01_large","large",176.382151043277
"pb_str_orb_no_k_70_d0.50_su0.01_sv0.06_small","small",46.3587333601532
"pb_str_orb_no_k_70_d0.50_su0.01_sv0.06_medium","medium",111.607590677377
"pb_str_orb_no_k_70_d0.50_su0.01_sv0.06_large","large",177.116177753385
"pb_str_orb_no_k_70_d0.50_su0.01_sv0.11_small","small",46.1917208222823
"pb_str_orb_no_k_70_d0.50_su0.01_sv0.11_medium","medium",111.594767713885
"pb_str_orb_no_k_70_d0.50_su0.01_sv0.11_large","large",177.412084854197
"pb_str_orb_no_k_70_d0.50_su0.06_sv0.01_small","small",46.0263414366635
"pb_str_orb_no_k_70_d0.50_su0.06_sv0.01_medium","medium",111.541711247217
"pb_str_orb_no_k_70_d0.50_su0.06_sv0.01_large","large",177.42842529593
"pb_str_orb_no_k_70_d0.50_su0.06_sv0.06_small","small",45.9023548384669
"pb_str_orb_no_k_70_d0.50_su0.06_sv0.06_medium","medium",111.492640195848
"pb_str_orb_no_k_70_d0.50_su0.06_sv0.06_large","large",177.411789970249
"pb_str_orb_no_k_70_d0.50_su0.06_sv0.11_small","small",45.8230524916967
"pb_str_orb_no_k_70_d0.50_su0.06_sv0.11_medium","medium",111.439779310399
"pb_str_orb_no_k_70_d0.50_su0.06_sv0.11_large","large",177.465588295163
"pb_str_orb_no_k_70_d0.50_su0.11_sv0.01_small","small",45.7337414555845
"pb_str_orb_no_k_70_d0.50_su0.11_sv0.01_medium","medium",111.379409679071
"pb_str_orb_no_k_70_d0.50_su0.11_sv0.01_large","large",177.541635283261
"pb_str_orb_no_k_70_d0.50_su0.11_sv0.06_small","small",45.6601936962667
"pb_str_orb_no_k_70_d0.50_su0.11_sv0.06_medium","medium",111.32317136874
"pb_str_orb_no_k_70_d0.50_su0.11_sv0.06_large","large",177.469476967246
"pb_str_orb_no_k_70_d0.50_su0.11_sv0.11_small","small",45.607425631583
"pb_str_orb_no_k_70_d0.50_su0.11_sv0.11_medium","medium",111.245980268669
"pb_str_orb_no_k_70_d0.50_su0.11_sv0.11_large","large",177.496725917983
"pb_str_orb_no_k_70_d0.80_su0.01_sv0.01_small","small",44.6300386930685
"pb_str_orb_no_k_70_d0.80_su0.01_sv0.01_medium","medium",108.445086145178
"pb_str_orb_no_k_70_d0.80_su0.01_sv0.01_large","large",173.879467293874
"pb_str_orb_no_k_70_d0.80_su0.01_sv0.06_small","small",44.7138473416502
"pb_str_orb_no_k_70_d0.80_su0.01_sv0.06_medium","medium",108.669424464431
"pb_str_orb_no_k_70_d0.80_su0.01_sv0.06_large","large",174.055116842896
"pb_str_orb_no_k_70_d0.80_su0.01_sv0.11_small","small",44.7588871451048
"pb_str_orb_no_k_70_d0.80_su0.01_sv0.11_medium","medium",108.885295626646
"pb_str_orb_no_k_70_d0.80_su0.01_sv0.11_large","large",174.261876508852
"pb_str_orb_no_k_70_d0.80_su0.06_sv0.01_small","small",44.7766449881724
"pb_str_orb_no_k_70_d0.80_su0.06_sv0.01_medium","medium",109.009661219579
"pb_str_orb_no_k_70_d0.80_su0.06_sv0.01_large","large",174.493772196675
"pb_str_orb_no_k_70_d0.80_su0.06_sv0.06_small","small",44.8009344570327
"pb_str_orb_no_k_70_d0.80_su0.06_sv0.06_medium","medium",109.154268722123
"pb_str_orb_no_k_70_d0.80_su0.06_sv0.06_large","large",174.691628991406
"pb_str_orb_no_k_70_d0.80_su0.06_sv0.11_small","small",44.7843930914519
"pb_str_orb_no_k_70_d0.80_su0.06_sv0.11_medium","medium",109.279632858521
"pb_str_orb_no_k_70_d0.80_su0.06_sv0.11_large","large",174.92883379754
"pb_str_orb_no_k_70_d0.80_su0.11_sv0.01_small","small",44.7574190601223
"pb_str_orb_no_k_70_d0.80_su0.11_sv0.01_medium","medium",109.386061830169
"pb_str_orb_no_k_70_d0.80_su0.11_sv0.01_large","large",174.974306089872
"pb_str_orb_no_k_70_d0.80_su0.11_sv0.06_small","small",44.7896033236159
"pb_str_orb_no_k_70_d0.80_su0.11_sv0.06_medium","medium",109.497750945839
"pb_str_orb_no_k_70_d0.80_su0.11_sv0.06_large","large",175.190935654472
"pb_str_orb_no_k_70_d0.80_su0.11_sv0.11_small","small",44.7970242836867
"pb_str_orb_no_k_70_d0.80_su0.11_sv0.11_medium","medium",109.52618578903
"pb_str_orb_no_k_70_d0.80_su0.11_sv0.11_large","large",175.261920364376
"pb_mod_orb_mod_k_15_d0.00_su0.01_sv0.01_small","small",44.3452305777556
"pb_mod_orb_mod_k_15_d0.00_su0.01_sv0.01_medium","medium",110.380639818515
"pb_mod_orb_mod_k_15_d0.00_su0.01_sv0.01_large","large",178.807127614053
"pb_mod_orb_mod_k_15_d0.00_su0.01_sv0.06_small","small",44.4416415223665
"pb_mod_orb_mod_k_15_d0.00_su0.01_sv0.06_medium","medium",111.593910939061
"pb_mod_orb_mod_k_15_d0.00_su0.01_sv0.06_large","large",178.440171406371
"pb_mod_orb_mod_k_15_d0.00_su0.01_sv0.11_small","small",44.1833706460206
"pb_mod_orb_mod_k_15_d0.00_su0.01_sv0.11_medium","medium",110.319541994117
"pb_mod_orb_mod_k_15_d0.00_su0.01_sv0.11_large","large",177.595537851038
"pb_mod_orb_mod_k_15_d0.00_su0.06_sv0.01_small","small",44.6247550505051
"pb_mod_orb_mod_k_15_d0.00_su0.06_sv0.01_medium","medium",111.08780964036
"pb_mod_orb_mod_k_15_d0.00_su0.06_sv0.01_large","large",179.602327308802
"pb_mod_orb_mod_k_15_d0.00_su0.06_sv0.06_small","small",44.5065931984682
"pb_mod_orb_mod_k_15_d0.00_su0.06_sv0.06_medium","medium",110.601855722056
"pb_mod_orb_mod_k_15_d0.00_su0.06_sv0.06_large","large",177.894926812077
"pb_mod_orb_mod_k_15_d0.00_su0.06_sv0.11_small","small",44.6748235902986
"pb_mod_orb_mod_k_15_d0.00_su0.06_sv0.11_medium","medium",110.414554292929
"pb_mod_orb_mod_k_15_d0.00_su0.06_sv0.11_large","large",177.381417207792
"pb_mod_orb_mod_k_15_d0.00_su0.11_sv0.01_small","small",44.6781363691864
"pb_mod_orb_mod_k_15_d0.00_su0.11_sv0.01_medium","medium",111.227970804196
"pb_mod_orb_mod_k_15_d0.00_su0.11_sv0.01_large","large",178.685238014763
"pb_mod_orb_mod_k_15_d0.00_su0.11_sv0.06_small","small",44.5042841158841
"pb_mod_orb_mod_k_15_d0.00_su0.11_sv0.06_medium","medium",110.48102456155
"pb_mod_orb_mod_k_15_d0.00_su0.11_sv0.06_large","large",177.470943170718
"pb_mod_orb_mod_k_15_d0.00_su0.11_sv0.11_small","small",44.4535053307803
"pb_mod_orb_mod_k_15_d0.00_su0.11_sv0.11_medium","medium",110.282511824287
"pb_mod_orb_mod_k_15_d0.00_su0.11_sv0.11_large","large",177.469011571762
"pb_mod_orb_mod_k_15_d0.20_su0.01_sv0.01_small","small",44.784053019203
"pb_mod_orb_mod_k_15_d0.20_su0.01_sv0.01_medium","medium",111.843187129537
"pb_mod_orb_mod_k_15_d0.20_su0.01_sv0.01_large","large",179.445963830614
"pb_mod_orb_mod_k_15_d0.20_su0.01_sv0.06_small","small",44.6839104728605
"pb_mod_orb_mod_k_15_d0.20_su0.01_sv0.06_medium","medium",111.141991380841
"pb_mod_orb_mod_k_15_d0.20_su0.01_sv0.06_large","large",178.431583877234
"pb_mod_orb_mod_k_15_d0.20_su0.01_sv0.11_small","small",44.5780985875236
"pb_mod_orb_mod_k_15_d0.20_su0.01_sv0.11_medium","medium",110.932582123432
"pb_mod_orb_mod_k_15_d0.20_su0.01_sv0.11_large","large",176.909547200022
"pb_mod_orb_mod_k_15_d0.20_su0.06_sv0.01_small","small",44.6007513653014
"pb_mod_orb_mod_k_15_d0.20_su0.06_sv0.01_medium","medium",111.448993714619
"pb_mod_orb_mod_k_15_d0.20_su0.06_sv0.01_large","large",177.499912973138
"pb_mod_orb_mod_k_15_d0.20_su0.06_sv0.06_small","small",44.6811500333
"pb_mod_orb_mod_k_15_d0.20_su0.06_sv0.06_medium","medium",110.19595964591
"pb_mod_orb_mod_k_15_d0.20_su0.06_sv0.06_large","large",177.207137687313
"pb_mod_orb_mod_k_15_d0.20_su0.06_sv0.11_small","small",44.6615578477078
"pb_mod_orb_mod_k_15_d0.20_su0.06_sv0.11_medium","medium",110.532967316017
"pb_mod_orb_mod_k_15_d0.20_su0.06_sv0.11_large","large",177.105960528361
"pb_mod_orb_mod_k_15_d0.20_su0.11_sv0.01_small","small",44.4927235680986
"pb_mod_orb_mod_k_15_d0.20_su0.11_sv0.01_medium","medium",110.653879956155
"pb_mod_orb_mod_k_15_d0.20_su0.11_sv0.01_large","large",177.107232944833
"pb_mod_orb_mod_k_15_d0.20_su0.11_sv0.06_small","small",44.4784778443778
"pb_mod_orb_mod_k_15_d0.20_su0.11_sv0.06_medium","medium",110.768033230658
"pb_mod_orb_mod_k_15_d0.20_su0.11_sv0.06_large","large",176.335463070263
"pb_mod_orb_mod_k_15_d0.20_su0.11_sv0.11_small","small",44.4892022893773
"pb_mod_orb_mod_k_15_d0.20_su0.11_sv0.11_medium","medium",109.866076753802
"pb_mod_orb_mod_k_15_d0.20_su0.11_sv0.11_large","large",176.446912001887
"pb_mod_orb_mod_k_15_d0.50_su0.01_sv0.01_small","small",44.4352667637918
"pb_mod_orb_mod_k_15_d0.50_su0.01_sv0.01_medium","medium",109.47005970696
"pb_mod_orb_mod_k_15_d0.50_su0.01_sv0.01_large","large",174.889126373626
"pb_mod_orb_mod_k_15_d0.50_su0.01_sv0.06_small","small",44.4113224802975
"pb_mod_orb_mod_k_15_d0.50_su0.01_sv0.06_medium","medium",109.479555427905
"pb_mod_orb_mod_k_15_d0.50_su0.01_sv0.06_large","large",175.050257326007
"pb_mod_orb_mod_k_15_d0.50_su0.01_sv0.11_small","small",44.2737703934954
"pb_mod_orb_mod_k_15_d0.50_su0.01_sv0.11_medium","medium",109.471301332001
"pb_mod_orb_mod_k_15_d0.50_su0.01_sv0.11_large","large",175.342032750583
"pb_mod_orb_mod_k_15_d0.50_su0.06_sv0.01_small","small",44.2791700577201
"pb_mod_orb_mod_k_15_d0.50_su0.06_sv0.01_medium","medium",109.779428565879
"pb_mod_orb_mod_k_15_d0.50_su0.06_sv0.01_large","large",175.370079437229
"pb_mod_orb_mod_k_15_d0.50_su0.06_sv0.06_small","small",44.2705823482073
"pb_mod_orb_mod_k_15_d0.50_su0.06_sv0.06_medium","medium",109.720942773893
"pb_mod_orb_mod_k_15_d0.50_su0.06_sv0.06_large","large",175.55577977023
"pb_mod_orb_mod_k_15_d0.50_su0.06_sv0.11_small","small",44.2835943556444
"pb_mod_orb_mod_k_15_d0.50_su0.06_sv0.11_medium","medium",109.649966267066
"pb_mod_orb_mod_k_15_d0.50_su0.06_sv0.11_large","large",175.130036280386
"pb_mod_orb_mod_k_15_d0.50_su0.11_sv0.01_small","small",44.2353431790432
"pb_mod_orb_mod_k_15_d0.50_su0.11_sv0.01_medium","medium",109.581075119325
"pb_mod_orb_mod_k_15_d0.50_su0.11_sv0.01_large","large",175.651581884782
"pb_mod_orb_mod_k_15_d0.50_su0.11_sv0.06_small","small",44.1787414418914
"pb_mod_orb_mod_k_15_d0.50_su0.11_sv0.06_medium","medium",109.289946975247
"pb_mod_orb_mod_k_15_d0.50_su0.11_sv0.06_large","large",175.344773176823
"pb_mod_orb_mod_k_15_d0.50_su0.11_sv0.11_small","small",44.2091333083583
"pb_mod_orb_mod_k_15_d0.50_su0.11_sv0.11_medium","medium",109.260367094017
"pb_mod_orb_mod_k_15_d0.50_su0.11_sv0.11_large","large",175.223462087912
"pb_mod_orb_mod_k_15_d0.80_su0.01_sv0.01_small","small",43.7576248917749
"pb_mod_orb_mod_k_15_d0.80_su0.01_sv0.01_medium","medium",108.341074725275
"pb_mod_orb_mod_k_15_d0.80_su0.01_sv0.01_large","large",173.985266666667
"pb_mod_orb_mod_k_15_d0.80_su0.01_sv0.06_small","small",43.75419995005
"pb_mod_orb_mod_k_15_d0.80_su0.01_sv0.06_medium","medium",108.384866666667
"pb_mod_orb_mod_k_15_d0.80_su0.01_sv0.06_large","large",174.060447619048
"pb_mod_orb_mod_k_15_d0.80_su0.01_sv0.11_small","small",43.8024983516484
"pb_mod_orb_mod_k_15_d0.80_su0.01_sv0.11_medium","medium",108.462086813187
"pb_mod_orb_mod_k_15_d0.80_su0.01_sv0.11_large","large",174.092814652015
"pb_mod_orb_mod_k_15_d0.80_su0.06_sv0.01_small","small",43.8442434398934
"pb_mod_orb_mod_k_15_d0.80_su0.06_sv0.01_medium","medium",108.554928021978
"pb_mod_orb_mod_k_15_d0.80_su0.06_sv0.01_large","large",174.305258608059
"pb_mod_orb_mod_k_15_d0.80_su0.06_sv0.06_small","small",43.810747952048
"pb_mod_orb_mod_k_15_d0.80_su0.06_sv0.06_medium","medium",108.631920879121
"pb_mod_orb_mod_k_15_d0.80_su0.06_sv0.06_large","large",174.245097069597
"pb_mod_orb_mod_k_15_d0.80_su0.06_sv0.11_small","small",43.8214935231435
"pb_mod_orb_mod_k_15_d0.80_su0.06_sv0.11_medium","medium",108.582141941392
"pb_mod_orb_mod_k_15_d0.80_su0.06_sv0.11_large","large",174.22667985348
"pb_mod_orb_mod_k_15_d0.80_su0.11_sv0.01_small","small",43.8494424408924
"pb_mod_orb_mod_k_15_d0.80_su0.11_sv0.01_medium","medium",108.768439077589
