"id","avg_perc_out_selected","avg_num_out_selected","avg_perc_stud_selected","avg_num_study_selected","avg_avg_n_out_per_study","avg_min_n_out_per_study","avg_max_n_out_per_study"
"pb_str_orb_str_k_15_d0.50_su0.11_sv0.01_small",25.8977777777778,11.654,77.6933333333333,11.654,1,1,1
"pb_str_orb_str_k_15_d0.50_su0.11_sv0.01_medium",28.9622222222222,13.033,86.8866666666667,13.033,1,1,1
"pb_str_orb_str_k_15_d0.50_su0.11_sv0.01_large",30.1711111111111,13.577,90.5133333333333,13.577,1,1,1
"pb_str_orb_str_k_15_d0.50_su0.11_sv0.06_small",26.18,11.781,78.54,11.781,1,1,1
"pb_str_orb_str_k_15_d0.50_su0.11_sv0.06_medium",29.0044444444444,13.052,87.0133333333333,13.052,1,1,1
"pb_str_orb_str_k_15_d0.50_su0.11_sv0.06_large",30.1333333333333,13.56,90.4,13.56,1,1,1
"pb_str_orb_str_k_15_d0.50_su0.11_sv0.11_small",26.2644444444444,11.819,78.7933333333333,11.819,1,1,1
"pb_str_orb_str_k_15_d0.50_su0.11_sv0.11_medium",28.9511111111111,13.028,86.8533333333333,13.028,1,1,1
"pb_str_orb_str_k_15_d0.50_su0.11_sv0.11_large",29.9466666666667,13.476,89.84,13.476,1,1,1
"pb_str_orb_str_k_15_d0.80_su0.01_sv0.01_small",31.9511111111111,14.378,95.8533333333333,14.378,1,1,1
"pb_str_orb_str_k_15_d0.80_su0.01_sv0.01_medium",33.2,14.94,99.6,14.94,1,1,1
"pb_str_orb_str_k_15_d0.80_su0.01_sv0.01_large",33.2933333333333,14.982,99.88,14.982,1,1,1
"pb_str_orb_str_k_15_d0.80_su0.01_sv0.06_small",31.7,14.265,95.1,14.265,1,1,1
"pb_str_orb_str_k_15_d0.80_su0.01_sv0.06_medium",33.1244444444444,14.906,99.3733333333333,14.906,1,1,1
"pb_str_orb_str_k_15_d0.80_su0.01_sv0.06_large",33.2666666666667,14.97,99.8,14.97,1,1,1
"pb_str_orb_str_k_15_d0.80_su0.01_sv0.11_small",31.4822222222222,14.167,94.4466666666667,14.167,1,1,1
"pb_str_orb_str_k_15_d0.80_su0.01_sv0.11_medium",32.98,14.841,98.94,14.841,1,1,1
"pb_str_orb_str_k_15_d0.80_su0.01_sv0.11_large",33.1355555555555,14.911,99.4066666666667,14.911,1,1,1
"pb_str_orb_str_k_15_d0.80_su0.06_sv0.01_small",31.0977777777778,13.994,93.2933333333333,13.994,1,1,1
"pb_str_orb_str_k_15_d0.80_su0.06_sv0.01_medium",32.6977777777778,14.714,98.0933333333333,14.714,1,1,1
"pb_str_orb_str_k_15_d0.80_su0.06_sv0.01_large",33.08,14.886,99.24,14.886,1,1,1
"pb_str_orb_str_k_15_d0.80_su0.06_sv0.06_small",30.8555555555556,13.885,92.5666666666667,13.885,1,1,1
"pb_str_orb_str_k_15_d0.80_su0.06_sv0.06_medium",32.5511111111111,14.648,97.6533333333333,14.648,1,1,1
"pb_str_orb_str_k_15_d0.80_su0.06_sv0.06_large",32.8888888888889,14.8,98.6666666666667,14.8,1,1,1
"pb_str_orb_str_k_15_d0.80_su0.06_sv0.11_small",30.7111111111111,13.82,92.1333333333333,13.82,1,1,1
"pb_str_orb_str_k_15_d0.80_su0.06_sv0.11_medium",32.2977777777778,14.534,96.8933333333333,14.534,1,1,1
"pb_str_orb_str_k_15_d0.80_su0.06_sv0.11_large",32.6955555555556,14.713,98.0866666666667,14.713,1,1,1
"pb_str_orb_str_k_15_d0.80_su0.11_sv0.01_small",30.3377777777778,13.652,91.0133333333333,13.652,1,1,1
"pb_str_orb_str_k_15_d0.80_su0.11_sv0.01_medium",32.1088888888889,14.449,96.3266666666667,14.449,1,1,1
"pb_str_orb_str_k_15_d0.80_su0.11_sv0.01_large",32.52,14.634,97.56,14.634,1,1,1
"pb_str_orb_str_k_15_d0.80_su0.11_sv0.06_small",30.2155555555556,13.597,90.6466666666667,13.597,1,1,1
