"id","id_rollup_psss","bt","k","delta_00","sigma2_u","sigma2_v","psss","rej_pet_slope","rej_pet_int","bias_pet_int","mse_pet_int","rej_peese_slope","rej_peese_int","bias_peese_int","mse_peese_int","rej_pet_st_slope","rej_pet_st_int","bias_pet_st_int","mse_pet_st_int","rej_peese_st_slope","rej_peese_st_int","bias_peese_st_int","mse_peese_st_int","bias_corrected_smd","mse_corrected_smd","bias_corrected_st_smd","mse_corrected_st_smd","bias_corrected_smd_subset","mse_corrected_smd_subset","bias_corrected_st_smd_subset","mse_corrected_st_smd_subset","subset_size","k_cat","sigma2_u_cat","sigma2_v_cat","avg_perc_out_selected","avg_num_out_selected","avg_perc_stud_selected","avg_num_study_selected","avg_avg_n_out_per_study","avg_min_n_out_per_study","avg_max_n_out_per_study","pb_orb","mod_str","bt_read","avg_perc_out_excluded","rmse_corrected_smd","rmse_corrected_st_smd"
"pb_str_orb_no_k_30_d0.80_su0.11_sv0.11_medium","pb_str_orb_no_k_30_d0.80_su0.11_sv0.11","pb_str_orb_no",30,0.8,0.11,0.11,"medium",0.145,0.422,-0.245015268662104,0.164912777220221,0.147,0.973,-0.101006970796183,0.0393262180695114,0.048,0.671,-0.0296939130349886,0.11345302541532,0.046,0.991,0.00762327895902326,0.0311490321787945,-0.226053117582806,0.144922008374318,-0.0439420889466898,0.069228661053633,-0.687800269439836,0.527509412258081,-0.476090214019505,0.279338172000806,145,"medium","large","large",92.1066666666667,27.632,92.1066666666667,27.632,1,1,1,"pb","str","PB Strong",7.8933333333333,0.380686233497244,0.263113399608673
"pb_str_orb_no_k_70_d0.00_su0.01_sv0.01_large","pb_str_orb_no_k_70_d0.00_su0.01_sv0.01","pb_str_orb_no",70,0,0.01,0.01,"large",0.058,0.053,0.00120184921875046,0.0411168723257634,0.049,0.05,0.00123269974449659,0.0113147034508406,0.057,0.052,0.00127198161071494,0.0410338181780069,0.048,0.049,0.00124392455543938,0.0112466155105299,-0.0091977900112676,0.0345146731632208,-0.00932395908473281,0.0343243530049903,-0.141037385181938,0.140155841821936,-0.141213505475255,0.139752435341181,58,"large","small","small",32.6942857142857,22.886,32.6942857142857,22.886,1,1,1,"pb","str","PB Strong",67.3057142857143,0.185781250838778,0.185268327042132
"pb_str_orb_no_k_70_d0.00_su0.01_sv0.01_medium","pb_str_orb_no_k_70_d0.00_su0.01_sv0.01","pb_str_orb_no",70,0,0.01,0.01,"medium",0.0632530120481928,0.072289156626506,-0.00252534008243142,0.074618408132551,0.0602409638554217,0.0753012048192771,-0.00170301768067018,0.0203251396532363,0.065,0.073,-0.0019041919801846,0.0743720461457614,0.061,0.072,-0.00161046272912214,0.0201537357291726,-0.0168484453398027,0.0633775506648292,-0.0161622700719466,0.0629865069756567,-0.181173610778317,0.226548071547161,-0.17523766934985,0.225913007746138,67,"large","small","small",28.0271428571429,19.619,28.0271428571429,19.619,1,1,1,"pb","str","PB Strong",71.9728571428571,0.251748983443487,0.25097112777301
"pb_str_orb_no_k_70_d0.00_su0.01_sv0.06_large","pb_str_orb_no_k_70_d0.00_su0.01_sv0.06","pb_str_orb_no",70,0,0.01,0.06,"large",0.04,0.041,0.000215863561458411,0.0467851934733977,0.036,0.045,0.000956599982693019,0.0130663547092307,0.041,0.042,0.000231696262937052,0.0467663512654042,0.036,0.047,0.000926592917504484,0.0130095581963341,-0.0090126369104446,0.0402537594496589,-0.00937159469126425,0.0399907377176585,-0.15296242452277,0.179641975505493,-0.154894437637643,0.17975785135911,40,"large","small","medium",43.4057142857143,30.384,43.4057142857143,30.384,1,1,1,"pb","str","PB Strong",56.5942857142857,0.200633395649027,0.199976842953524
"pb_str_orb_no_k_70_d0.00_su0.01_sv0.06_medium","pb_str_orb_no_k_70_d0.00_su0.01_sv0.06","pb_str_orb_no",70,0,0.01,0.06,"medium",0.053,0.063,-0.0142329607363623,0.0795571898924583,0.051,0.069,-0.00696674586042211,0.0222317733122645,0.053,0.061,-0.013915342069683,0.0793616623015116,0.052,0.071,-0.00669677274123461,0.0220314937999982,-0.0288468048612972,0.0672986494434631,-0.0284620613780708,0.0671155724264791,-0.217425992147289,0.282607903894789,-0.218509451962084,0.281148087186133,53,"large","small","medium",36.7671428571429,25.737,36.7671428571429,25.737,1,1,1,"pb","str","PB Strong",63.2328571428571,0.259419832401964,0.25906673353883
"pb_str_orb_no_k_70_d0.00_su0.01_sv0.11_large","pb_str_orb_no_k_70_d0.00_su0.01_sv0.11","pb_str_orb_no",70,0,0.01,0.11,"large",0.049,0.052,0.00212974693045928,0.0540241053495652,0.048,0.053,0.00247276138810809,0.0150991369708456,0.049,0.051,0.00222423754782351,0.0542416871666449,0.046,0.053,0.00246235879180139,0.0150826085624096,-0.00764843722032684,0.0461497157198241,-0.00778193964818763,0.046112607382135,-0.184660540480662,0.234624774908104,-0.186200905846622,0.235848677580916,49,"large","small","large",50.0742857142857,35.052,50.0742857142857,35.052,1,1,1,"pb","str","PB Strong",49.9257142857143,0.214824848934717,0.214738462745115
"pb_str_orb_no_k_70_d0.00_su0.01_sv0.11_medium","pb_str_orb_no_k_70_d0.00_su0.01_sv0.11","pb_str_orb_no",70,0,0.01,0.11,"medium",0.051,0.06,-0.0134274773747163,0.0864311485454249,0.05,0.06,-0.00635257472636835,0.0243287011182758,0.05,0.058,-0.0126383814044584,0.0863491052750625,0.047,0.059,-0.00580555038586501,0.0241377395302408,-0.0306526931735081,0.0707150298104509,-0.0300114570152476,0.0705686867670998,-0.0132040098175199,0.231433097250514,-0.0147084654359305,0.229197756412097,51,"large","small","large",42.5742857142857,29.802,42.5742857142857,29.802,1,1,1,"pb","str","PB Strong",57.4257142857143,0.265922977214176,0.265647674123264
"pb_str_orb_no_k_70_d0.00_su0.01_sv0.11_small","pb_str_orb_no_k_70_d0.00_su0.01_sv0.11","pb_str_orb_no",70,0,0.01,0.11,"small",0.053,0.059,0.0336184276505885,0.203886322572174,0.047047047047047,0.0580580580580581,0.0169970854356295,0.0568736310829823,0.049049049049049,0.0570570570570571,0.0325021741509505,0.204181044453412,0.047,0.06,0.0162245856434172,0.0561405135891401,0.0108137013542905,0.169138602400354,0.00895574621680166,0.16791360523243,-0.0784442902252458,0.540496911892403,-0.079004799159938,0.53801533527685,53,"large","small","large",30.2728571428571,21.191,30.2728571428571,21.191,1,1,1,"pb","str","PB Strong",69.7271428571429,0.411264637916213,0.409772626260503
"pb_str_orb_no_k_70_d0.00_su0.06_sv0.01_large","pb_str_orb_no_k_70_d0.00_su0.06_sv0.01","pb_str_orb_no",70,0,0.06,0.01,"large",0.052,0.053,-0.00850596842260173,0.0599742983875485,0.052,0.053,-0.00278602833703031,0.0163134598199797,0.053,0.052,-0.0078769893576692,0.0598159086116754,0.05,0.053,-0.00236690799552451,0.0162228337564963,-0.0198558835993105,0.0511440007219026,-0.0193955367325888,0.0508300972084264,-0.189667797836679,0.234908532056199,-0.190592592828299,0.234683213173777,52,"large","medium","small",54.9657142857143,38.476,54.9657142857143,38.476,1,1,1,"pb","str","PB Strong",45.0342857142857,0.226150394034374,0.225455310889822
"pb_str_orb_no_k_70_d0.00_su0.06_sv0.01_medium","pb_str_orb_no_k_70_d0.00_su0.06_sv0.01","pb_str_orb_no",70,0,0.06,0.01,"medium",0.049,0.044,0.00123220392349862,0.0869839742879056,0.047,0.042,0.00145309484491252,0.0239607584973212,0.051,0.048,0.00137331314443983,0.0871444123089824,0.045,0.039,0.00154657529617026,0.0238349771522764,-0.0123364726483027,0.0741536926156639,-0.0124408772075544,0.0739196427284034,-0.224181440831762,0.320338090265073,-0.228004912808887,0.32696674683081,49,"large","medium","small",47.6014285714286,33.321,47.6014285714286,33.321,1,1,1,"pb","str","PB Strong",52.3985714285714,0.272311756293525,0.271881670453165
"pb_str_orb_no_k_70_d0.00_su0.06_sv0.01_small","pb_str_orb_no_k_70_d0.00_su0.06_sv0.01","pb_str_orb_no",70,0,0.06,0.01,"small",0.052,0.056,0.00531625256973829,0.218102766024069,0.049,0.06,0.00341467975636461,0.0606795583634924,0.0540540540540541,0.0550550550550551,0.00551959040763066,0.216594924241101,0.049,0.058,0.00309346115937632,0.0593347056400705,-0.0199666448147463,0.182218296990065,-0.0193829662492542,0.180314735061639,-0.192748965453116,0.611567798599855,-0.194732954368442,0.626280088991515,52,"large","medium","small",33.8771428571429,23.714,33.8771428571429,23.714,1,1,1,"pb","str","PB Strong",66.1228571428571,0.426870351500388,0.424634825540298
"pb_str_orb_no_k_70_d0.00_su0.06_sv0.06_large","pb_str_orb_no_k_70_d0.00_su0.06_sv0.06","pb_str_orb_no",70,0,0.06,0.06,"large",0.055,0.057,-0.00605236137429428,0.0657766593755956,0.06,0.053,-0.00197982173241491,0.0180639580461592,0.057,0.055,-0.00562669920545414,0.065470009991951,0.059,0.055,-0.00172159355385609,0.0179399723733931,-0.0163987788444008,0.0567865726588906,-0.0164909021258403,0.0560817243687257,-0.174061061751469,0.246101877895219,-0.172306392595381,0.242020735769988,55,"large","medium","medium",58.5271428571429,40.969,58.5271428571429,40.969,1,1,1,"pb","str","PB Strong",41.4728571428571,0.238299334155366,0.236815802616138
"pb_str_orb_no_k_70_d0.00_su0.06_sv0.06_medium","pb_str_orb_no_k_70_d0.00_su0.06_sv0.06","pb_str_orb_no",70,0,0.06,0.06,"medium",0.053,0.054,-0.0122574895981448,0.0968801599861755,0.052,0.054,-0.00514113528998163,0.0268887501695928,0.053,0.053,-0.0114494716612628,0.0965900331603677,0.052,0.056,-0.00457885331954535,0.0266825518608098,-0.0263895193137768,0.0831905742105834,-0.0257174854370406,0.0827156048035642,-0.205139431102202,0.322781152664701,-0.203249867567002,0.316546303576366,53,"large","medium","medium",50.99,35.693,50.99,35.693,1,1,1,"pb","str","PB Strong",49.01,0.288427762551706,0.287603207220581
"pb_str_orb_no_k_70_d0.00_su0.06_sv0.06_small","pb_str_orb_no_k_70_d0.00_su0.06_sv0.06","pb_str_orb_no",70,0,0.06,0.06,"small",0.048,0.051,0.0194544754245395,0.221605506479694,0.047,0.057,0.0089565445566822,0.062054172369594,0.043,0.051,0.019455792788258,0.221439872574377,0.04,0.059,0.00873498790621907,0.0608835129363161,-0.00511497148794558,0.184612860757999,-0.00405477011202447,0.184547309373582,-0.263752646642551,0.695914972483321,-0.263893808691254,0.705781729464697,48,"large","medium","medium",36.8271428571429,25.779,36.8271428571429,25.779,1,1,1,"pb","str","PB Strong",63.1728571428571,0.429665987434424,0.429589698868097
"pb_str_orb_no_k_70_d0.00_su0.06_sv0.11_large","pb_str_orb_no_k_70_d0.00_su0.06_sv0.11","pb_str_orb_no",70,0,0.06,0.11,"large",0.052,0.052,-0.00334227594308078,0.0695751297632529,0.055,0.055,-0.000608546316851414,0.0192813198229535,0.052,0.051,-0.00290477624392021,0.0693921048429386,0.053,0.053,-0.000417906528523477,0.0191958356336437,-0.0150749844847273,0.0589650149501716,-0.014686280979665,0.0587245615725816,-0.194559837922514,0.272077342635543,-0.194632893603273,0.272733490232467,52,"large","medium","large",61.3914285714286,42.974,61.3914285714286,42.974,1,1,1,"pb","str","PB Strong",38.6085714285714,0.242827129765542,0.242331511720167
"pb_str_orb_no_k_70_d0.00_su0.06_sv0.11_medium","pb_str_orb_no_k_70_d0.00_su0.06_sv0.11","pb_str_orb_no",70,0,0.06,0.11,"medium",0.051,0.051,-0.0133732401976383,0.104721990426253,0.052,0.048,-0.00553659644661409,0.0290859121728285,0.043,0.052,-0.0123067607822941,0.104670644193523,0.048,0.053,-0.00475664205918568,0.0289099741756424,-0.0294327086558286,0.0885221018500397,-0.0284372246564657,0.0882158418849881,-0.287890394056057,0.40212330594083,-0.287428407913961,0.399931953506166,51,"large","medium","large",53.96,37.772,53.96,37.772,1,1,1,"pb","str","PB Strong",46.04,0.297526640571966,0.297011518101551
"pb_str_orb_no_k_70_d0.00_su0.06_sv0.11_small","pb_str_orb_no_k_70_d0.00_su0.06_sv0.11","pb_str_orb_no",70,0,0.06,0.11,"small",0.048,0.046,0.0227668217019192,0.226823045941543,0.055,0.052,0.0102435715121408,0.0634016387972809,0.049,0.046,0.0220780348915394,0.227865457351007,0.047,0.055,0.0094959967567689,0.0625511404162963,-0.00211024834263856,0.18880860685022,-0.00248400624667665,0.188548274909547,-0.245038626677578,0.714327168713586,-0.24512944151033,0.736078020890681,48,"large","medium","large",39.4171428571429,27.592,39.4171428571429,27.592,1,1,1,"pb","str","PB Strong",60.5828571428571,0.434521123594952,0.434221458370665
"pb_str_orb_no_k_70_d0.00_su0.11_sv0.01_large","pb_str_orb_no_k_70_d0.00_su0.11_sv0.01","pb_str_orb_no",70,0,0.11,0.01,"large",0.053,0.05,-0.00960530087762134,0.0772138750476007,0.061,0.051,-0.00378064824225524,0.0210076205168553,0.049,0.047,-0.00825341829461932,0.0766997225419857,0.051,0.049,-0.00294912168823516,0.0208537213633749,-0.02329199811467,0.065043234340494,-0.0215905721328757,0.0645958526598868,-0.243815066885035,0.303052350818098,-0.240153531240028,0.304698805800921,53,"large","large","small",63.7642857142857,44.635,63.7642857142857,44.635,1,1,1,"pb","str","PB Strong",36.2357142857143,0.255035751102652,0.254157141666109
"pb_str_orb_no_k_70_d0.00_su0.11_sv0.01_medium","pb_str_orb_no_k_70_d0.00_su0.11_sv0.01","pb_str_orb_no",70,0,0.11,0.01,"medium",0.053,0.049,0.00459081908019672,0.105316407441837,0.053,0.046,0.00309330985955149,0.0289672941211675,0.05,0.052,0.00474866532959517,0.105717874061473,0.043,0.04,0.0031423931195533,0.0288991085917616,-0.010478517280291,0.0895090237892068,-0.0094279913359383,0.0901846428447398,-0.167324625454382,0.314300643122483,-0.147839503146373,0.325696162507763,53,"large","large","small",56.5214285714286,39.565,56.5214285714286,39.565,1,1,1,"pb","str","PB Strong",43.4785714285714,0.299180587253262,0.300307580398397
"pb_str_orb_no_k_70_d0.00_su0.11_sv0.01_small","pb_str_orb_no_k_70_d0.00_su0.11_sv0.01","pb_str_orb_no",70,0,0.11,0.01,"small",0.054,0.059,-0.00154533361492745,0.244058250989111,0.053,0.057,-0.000593002396524577,0.068323094342417,0.059,0.059,-0.00215651216317092,0.24562929915688,0.054,0.057,-0.000902797375639957,0.0672905891571246,-0.0268711719220648,0.205664866872812,-0.0285201254075818,0.204998593659517,-0.384000624221143,0.851352543219161,-0.394529580981905,0.88005946754122,54,"large","large","small",41.7685714285714,29.238,41.7685714285714,29.238,1,1,1,"pb","str","PB Strong",58.2314285714286,0.453502885186866,0.45276770386095
"pb_str_orb_no_k_70_d0.00_su0.11_sv0.06_large","pb_str_orb_no_k_70_d0.00_su0.11_sv0.06","pb_str_orb_no",70,0,0.11,0.06,"large",0.049,0.049,-0.0048282427987502,0.08165633339357,0.057,0.051,-0.00123919641857534,0.0223084123805624,0.051,0.051,-0.00366807007241475,0.0805980316337092,0.052,0.054,-0.000540267187894458,0.0220120741504467,-0.0180105952178527,0.0688080759576389,-0.0178078466587302,0.0669189310058072,-0.186495009717418,0.328624784742628,-0.183080745747687,0.320808415362049,49,"large","large","medium",65.6171428571429,45.932,65.6171428571429,45.932,1,1,1,"pb","str","PB Strong",34.3828571428571,0.262312935170264,0.258686936287489
"pb_str_orb_no_k_70_d0.00_su0.11_sv0.06_medium","pb_str_orb_no_k_70_d0.00_su0.11_sv0.06","pb_str_orb_no",70,0,0.11,0.06,"medium",0.054,0.047,-0.00892581776834849,0.113252070651615,0.053,0.038,-0.00398939850497151,0.0314010530270743,0.049,0.048,-0.00793286426322546,0.113083011649574,0.046,0.035,-0.00336311808397501,0.0312092195717312,-0.0234518594689504,0.0974750067489671,-0.0229150630622411,0.0966092415696617,-0.239330930595346,0.372950199849979,-0.23244898049522,0.371144301286074,54,"large","large","medium",58.5485714285714,40.984,58.5485714285714,40.984,1,1,1,"pb","str","PB Strong",41.4514285714286,0.312209876123365,0.310820272134334
"pb_str_orb_no_k_70_d0.00_su0.11_sv0.06_small","pb_str_orb_no_k_70_d0.00_su0.11_sv0.06","pb_str_orb_no",70,0,0.11,0.06,"small",0.056,0.055,0.0100649925243737,0.250736918847015,0.055,0.053,0.0042376682164182,0.0701449103684491,0.052,0.057,0.00964861550778025,0.252328345452195,0.048,0.056,0.0038824539675369,0.0691088245261136,-0.0130908139631516,0.213348085441387,-0.014086738782689,0.212938393699779,-0.303354846474667,0.802723346420211,-0.302505482189352,0.828811679644894,56,"large","large","medium",43.7528571428571,30.627,43.7528571428571,30.627,1,1,1,"pb","str","PB Strong",56.2471428571429,0.461896184701051,0.461452482602249
"pb_str_orb_no_k_70_d0.00_su0.11_sv0.11_large","pb_str_orb_no_k_70_d0.00_su0.11_sv0.11","pb_str_orb_no",70,0,0.11,0.11,"large",0.055,0.048,-0.00193466959225363,0.0880614909182898,0.059,0.051,0.00011019327796557,0.0241472334040947,0.052,0.048,-0.000977796707094893,0.086766895639472,0.055,0.053,0.000622246779954998,0.0237949136231686,-0.0184283357018745,0.0714702203095081,-0.0167326689704385,0.0704302199001586,-0.133836017345338,0.294878146771703,-0.116963107119456,0.300045603026946,55,"large","large","large",67.2257142857143,47.058,67.2257142857143,47.058,1,1,1,"pb","str","PB Strong",32.7742857142857,0.267339148479059,0.265386924885456
"pb_str_orb_no_k_70_d0.00_su0.11_sv0.11_medium","pb_str_orb_no_k_70_d0.00_su0.11_sv0.11","pb_str_orb_no",70,0,0.11,0.11,"medium",0.057,0.052,-0.012123900625455,0.123887851383759,0.058,0.042,-0.00582081373781824,0.0342736802836626,0.053,0.055,-0.0106442597413142,0.123946865731032,0.049,0.045,-0.00484727040658533,0.0341127379656002,-0.0292607250859948,0.104837584718063,-0.0274520396212925,0.104854977353652,-0.284899879686288,0.415607394791637,-0.260923703904545,0.41656570744081,57,"large","large","large",60.3228571428571,42.226,60.3228571428571,42.226,1,1,1,"pb","str","PB Strong",39.6771428571429,0.323786325711978,0.323813182797816
"pb_str_orb_no_k_70_d0.00_su0.11_sv0.11_small","pb_str_orb_no_k_70_d0.00_su0.11_sv0.11","pb_str_orb_no",70,0,0.11,0.11,"small",0.051,0.05,0.0138853447112788,0.254819048336569,0.055,0.053,0.00558960998543621,0.0714393033823085,0.05,0.05,0.0134571530030289,0.255966132545968,0.047,0.048,0.00520565275359328,0.0702230766801944,-0.0103444940435617,0.215725356154289,-0.0103768283769649,0.215076665061006,-0.289820560553045,0.851896746468365,-0.277046875392821,0.879698212471444,51,"large","large","large",45.71,31.997,45.71,31.997,1,1,1,"pb","str","PB Strong",54.29,0.464462437829249,0.463763587467802
"pb_str_orb_no_k_70_d0.20_su0.01_sv0.01_large","pb_str_orb_no_k_70_d0.20_su0.01_sv0.01","pb_str_orb_no",70,0.2,0.01,0.01,"large",0.094,0.414,-0.0174752830854824,0.00945071442608481,0.069,0.976,0.0267039121509598,0.0032393003673473,0.085,0.446,-0.0105707838227179,0.00926605951410781,0.063,0.978,0.0311873896792023,0.00349983500654302,-0.0106200554754619,0.00868985199608316,-0.00345706513979369,0.00840467444225019,-0.17594216714154,0.0369086857136283,-0.169815540979699,0.0346931692634876,94,"large","small","small",58.9771428571429,41.284,58.9771428571429,41.284,1,1,1,"pb","str","PB Strong",41.0228571428571,0.0932193756473576,0.0916770115255193
"pb_str_orb_no_k_70_d0.20_su0.01_sv0.01_medium","pb_str_orb_no_k_70_d0.20_su0.01_sv0.01","pb_str_orb_no",70,0.2,0.01,0.01,"medium",0.0601202404809619,0.209418837675351,-0.0136025249662221,0.0149997852521909,0.0571142284569138,0.900801603206413,0.0381166141191615,0.00542889808784703,0.057,0.226,-0.00483022958990376,0.0148194710707098,0.051,0.919,0.0442828054272792,0.00593596063174079,-0.0162862853022721,0.0132332725421568,-0.00732587233032603,0.0128650266008552,-0.243586151230057,0.0732940206792622,-0.235581921959468,0.0689824891770671,62,"large","small","small",49.53,34.671,49.53,34.671,1,1,1,"pb","str","PB Strong",50.47,0.115035961951717,0.113424100617352
"pb_str_orb_no_k_70_d0.20_su0.01_sv0.06_large","pb_str_orb_no_k_70_d0.20_su0.01_sv0.06","pb_str_orb_no",70,0.2,0.01,0.06,"large",0.092,0.332,-0.00630648302589376,0.0179276863573288,0.077,0.907,0.0412727419161111,0.00663756608090872,0.076,0.366,0.00834953624571719,0.0180128845017693,0.066,0.922,0.0496221527784703,0.00740946314880422,-0.00917757073464273,0.0150220056334873,0.00448725260295132,0.0144648694403864,-0.213064991015581,0.0605925990249064,-0.200032446638127,0.0548431151127109,92,"large","small","medium",59.9214285714286,41.945,59.9214285714286,41.945,1,1,1,"pb","str","PB Strong",40.0785714285714,0.122564291836927,0.120269985617304
"pb_str_orb_no_k_70_d0.20_su0.01_sv0.06_medium","pb_str_orb_no_k_70_d0.20_su0.01_sv0.06","pb_str_orb_no",70,0.2,0.01,0.06,"medium",0.0968718466195762,0.250252270433905,-0.00481850540176118,0.0291592694632052,0.0874371859296482,0.808040201005025,0.0495519836418283,0.010263598716447,0.086,0.292,0.0130500458277523,0.029233010851274,0.078,0.837,0.060451334662831,0.0114874086554316,-0.0146137286740725,0.0239390355032013,0.00237854655080694,0.0230344736466172,-0.247366988287171,0.0964832305146923,-0.23325162166849,0.0886173795658311,105,"large","small","medium",51.4457142857143,36.012,51.4457142857143,36.012,1,1,1,"pb","str","PB Strong",48.5542857142857,0.15472244666887,0.151771122571513
"pb_str_orb_no_k_70_d0.20_su0.01_sv0.11_large","pb_str_orb_no_k_70_d0.20_su0.01_sv0.11","pb_str_orb_no",70,0.2,0.01,0.11,"large",0.092,0.224,-0.0118892737697983,0.0266796345755254,0.081,0.772,0.0403367963734496,0.00898366343983729,0.075,0.255,0.0108851995633397,0.0269123230101736,0.069,0.816,0.0524884281767655,0.0101791696215617,-0.0217670095646985,0.0217391366867136,-0.0021800671604057,0.0204098431673735,-0.255603951235209,0.0881723301302544,-0.235705278526608,0.0784454470259355,92,"large","small","large",61.7985714285714,43.259,61.7985714285714,43.259,1,1,1,"pb","str","PB Strong",38.2014285714286,0.147441977356225,0.142863022393387
"pb_str_orb_no_k_70_d0.20_su0.01_sv0.11_medium","pb_str_orb_no_k_70_d0.20_su0.01_sv0.11","pb_str_orb_no",70,0.2,0.01,0.11,"medium",0.101202404809619,0.187374749498998,-0.0190626455618207,0.042782157031005,0.101101101101101,0.640640640640641,0.0447947981699655,0.0135431752767268,0.08,0.228,0.00784804240554754,0.0425139482710653,0.078,0.701,0.059788946733778,0.0150761017160451,-0.0322718842098549,0.0349192093450883,-0.00892000124839051,0.0324744579165815,-0.30465719827344,0.140690291483233,-0.281096458097564,0.12475105061633,103,"large","small","large",53.7971428571429,37.658,53.7971428571429,37.658,1,1,1,"pb","str","PB Strong",46.2028571428571,0.186866822483522,0.18020670885564
"pb_str_orb_no_k_70_d0.20_su0.06_sv0.01_large","pb_str_orb_no_k_70_d0.20_su0.06_sv0.01","pb_str_orb_no",70,0.2,0.06,0.01,"large",0.107,0.151,-0.0282059511016139,0.0393174510345054,0.097,0.629,0.0315854722777494,0.0113157304666522,0.086,0.181,0.00241764838912037,0.0384213008303359,0.075,0.681,0.0473920986158207,0.0124896713040775,-0.0415873816056822,0.0321163903262751,-0.0149766548623986,0.0288866676948666,-0.304753178578528,0.138804063452382,-0.27551937254434,0.118790285100029,107,"large","medium","small",63.5085714285714,44.456,63.5085714285714,44.456,1,1,1,"pb","str","PB Strong",36.4914285714286,0.17921046377451,0.16996078281435
"pb_str_orb_no_k_70_d0.20_su0.06_sv0.01_medium","pb_str_orb_no_k_70_d0.20_su0.06_sv0.01","pb_str_orb_no",70,0.2,0.06,0.01,"medium",0.082,0.145,-0.0183616100777351,0.0490170196009869,0.077,0.538,0.0443770424266549,0.0153920510209079,0.064,0.181,0.01733412788737,0.049297656371171,0.057,0.605,0.0638473233121994,0.0175803685944488,-0.0346704312815631,0.0393600866416566,-0.0041244421707918,0.0361833730284125,-0.359982607163996,0.173405608651555,-0.328038714824231,0.150230290413882,82,"large","medium","small",56.3014285714286,39.411,56.3014285714286,39.411,1,1,1,"pb","str","PB Strong",43.6985714285714,0.198393766640126,0.190219276174662
"pb_str_orb_no_k_70_d0.20_su0.06_sv0.06_large","pb_str_orb_no_k_70_d0.20_su0.06_sv0.06","pb_str_orb_no",70,0.2,0.06,0.06,"large",0.082,0.121,-0.0388514103509223,0.0459018221728314,0.081,0.524,0.0251531884897285,0.0127420677926122,0.061,0.148,-0.000158408324201831,0.0443905641990358,0.06,0.583,0.0446555575502624,0.0140723248293881,-0.0533455549885931,0.037824700269959,-0.0199795228180336,0.0330765699225252,-0.328228905608687,0.191270148145212,-0.293454601050125,0.164637477151891,82,"large","medium","medium",65.3457142857143,45.742,65.3457142857143,45.742,1,1,1,"pb","str","PB Strong",34.6542857142857,0.194485732818526,0.1818696509111
"pb_str_orb_no_k_70_d0.20_su0.06_sv0.06_medium","pb_str_orb_no_k_70_d0.20_su0.06_sv0.06","pb_str_orb_no",70,0.2,0.06,0.06,"medium",0.081,0.113,-0.0382886922451421,0.0605132169073876,0.078,0.43,0.0332867218327393,0.0175291703919478,0.064,0.142,0.00632736648809507,0.0594408114119917,0.056,0.497,0.057112500549024,0.0197899177899528,-0.0557373836479644,0.0490556269636797,-0.0159471950481643,0.0440446214321478,-0.391295804017315,0.210020305125022,-0.350663111200513,0.176962299030654,81,"large","medium","medium",58.2042857142857,40.743,58.2042857142857,40.743,1,1,1,"pb","str","PB Strong",41.7957142857143,0.22148504907483,0.209868104847182
"pb_str_orb_no_k_70_d0.20_su0.06_sv0.06_small","pb_str_orb_no_k_70_d0.20_su0.06_sv0.06","pb_str_orb_no",70,0.2,0.06,0.06,"small",0.0720720720720721,0.11011011011011,-0.0110110526994788,0.130124197889751,0.061122244488978,0.313627254509018,0.0670421823777842,0.0402870469265584,0.061,0.139,0.051451565896851,0.131212976306135,0.053,0.389,0.103703368525371,0.0459647019800795,-0.0378180872897927,0.102751887390997,0.0167168092194203,0.0935783596454457,-0.465299015180338,0.458744777564347,-0.407352131777369,0.39159770706044,73,"large","medium","medium",43.0357142857143,30.125,43.0357142857143,30.125,1,1,1,"pb","str","PB Strong",56.9642857142857,0.320549352504411,0.305905801915305
"pb_str_orb_no_k_70_d0.20_su0.06_sv0.11_large","pb_str_orb_no_k_70_d0.20_su0.06_sv0.11","pb_str_orb_no",70,0.2,0.06,0.11,"large",0.074,0.093,-0.0476970245278664,0.054965268901703,0.084,0.437,0.0190170907378243,0.0149768774975282,0.063,0.136,-0.00156328659065968,0.0529053440269171,0.06,0.51,0.0419423105524992,0.0163900402081702,-0.0628215258050553,0.0459347639465207,-0.0238758282741384,0.0393202571087525,-0.385910193114046,0.239732121065362,-0.343915663688058,0.202703618743201,74,"large","medium","large",66.9614285714286,46.873,66.9614285714286,46.873,1,1,1,"pb","str","PB Strong",33.0385714285714,0.21432396960331,0.198293361232172
"pb_str_orb_no_k_70_d0.20_su0.06_sv0.11_medium","pb_str_orb_no_k_70_d0.20_su0.06_sv0.11","pb_str_orb_no",70,0.2,0.06,0.11,"medium",0.092,0.091,-0.0508801966242458,0.0728184168451134,0.092,0.357,0.0258526419465284,0.0203701933893641,0.078,0.13,0.00235539525981318,0.0705031374256228,0.069,0.427,0.0538719280309713,0.0226808838911452,-0.0685341268846336,0.0599817465616058,-0.0219985634316169,0.0521470668136392,-0.406174462817827,0.251836556743209,-0.357591514273332,0.210320774860836,92,"large","medium","large",59.7257142857143,41.808,59.7257142857143,41.808,1,1,1,"pb","str","PB Strong",40.2742857142857,0.244911711768967,0.228357322662618
