"index","bt","k","d","su","sv","p","pet_smd_perc_non_conv","pet_tr_smd_perc_non_conv","peese_smd_perc_non_conv","peese_tr_smd_perc_non_conv","pet_int_smd_perc_z3","pet_int_tr_smd_perc_z3","pet_slope_smd_perc_z3","pet_slope_tr_smd_perc_z3","peese_int_smd_perc_z3","peese_int_tr_smd_perc_z3","peese_slope_smd_perc_z3","peese_slope_tr_smd_perc_z3","corrected_smd_perc_z3","corrected_tr_smd_smd_perc_z3"
677,"pb_no_orb_mod",15,0.2,0.01,0.01,"medium",0.5,0,0.7,0.1,0.7,0.6,0.8,0.6,0.81,0.7,0.7,0.6,0.7,0.7
678,"pb_no_orb_mod",15,0.2,0.01,0.01,"large",0.1,0,0.3,0,0.6,0.6,0.4,0.6,0.9,0.8,0.4,0.6,0.7,0.7
679,"pb_no_orb_mod",15,0.2,0.01,0.06,"small",0,0.3,0.2,0.2,0.9,0.7,0.8,0.8,0.8,0.7,0.6,0.8,0.8,0.8
680,"pb_no_orb_mod",15,0.2,0.01,0.06,"medium",0,0,0,0,0.6,0.6,0.6,0.5,0.4,0.4,0.5,0.5,0.5,0.5
681,"pb_no_orb_mod",15,0.2,0.01,0.06,"large",0,0,0.1,0,0.4,0.4,0.3,0.3,0.6,0.5,0.4,0.7,0.4,0.3
682,"pb_no_orb_mod",15,0.2,0.01,0.11,"small",0,0.3,0,0.3,0.9,0.7,0.9,0.8,0.9,0.6,0.8,0.7,0.9,0.9
683,"pb_no_orb_mod",15,0.2,0.01,0.11,"medium",0,0.2,0,0.3,0.5,0.7,0.5,0.7,0.5,0.5,0.7,0.7,0.4,0.5
684,"pb_no_orb_mod",15,0.2,0.01,0.11,"large",0,0.1,0,0.1,0.2,0.6,0.2,0.3,0.5,0.3,0.2,0.7,0.4,0.4
685,"pb_no_orb_mod",15,0.2,0.06,0.01,"small",0.1,0.1,0.2,0,0.4,0.2,0.4,0.4,0.3,0.2,0.4,0.3,0.5,0.4
686,"pb_no_orb_mod",15,0.2,0.06,0.01,"medium",0.1,0,0,0,0.7,0.5,0.6,0.6,0.7,0.6,0.6,0.5,0.5,0.4
687,"pb_no_orb_mod",15,0.2,0.06,0.01,"large",0,0,0,0,0.5,0.5,0.6,0.5,0.4,0.5,1,1,0.5,0.7
688,"pb_no_orb_mod",15,0.2,0.06,0.06,"small",0,0.4,0,0,0.6,0.5,0.6,0.5,0.5,0.3,0.6,0.7,0.7,0.7
689,"pb_no_orb_mod",15,0.2,0.06,0.06,"medium",0,0,0,0,0.6,0.5,0.6,0.5,0.5,0.6,0.9,0.6,0.4,0.5
690,"pb_no_orb_mod",15,0.2,0.06,0.06,"large",0,0,0,0,0.5,0.5,0.4,0.4,0.5,0.4,0.7,0.7,0.4,0.6
691,"pb_no_orb_mod",15,0.2,0.06,0.11,"small",0,0,0,0.1,0.8,0.8,0.6,1,0.4,0.5,0.6,1,0.7,0.7
692,"pb_no_orb_mod",15,0.2,0.06,0.11,"medium",0,0,0,0.1,0.5,0.5,0.8,0.6,0.5,0.5,1.1,0.7,0.4,0.4
693,"pb_no_orb_mod",15,0.2,0.06,0.11,"large",0,0,0,0,0.5,0.4,0.5,0.5,0.4,0.4,0.7,0.6,0.4,0.4
694,"pb_no_orb_mod",15,0.2,0.11,0.01,"small",0,0.1,0.1,0.1,0.6,0.5,0.5,0.4,0.4,0.2,0.4,0.6,0.4,0.5
695,"pb_no_orb_mod",15,0.2,0.11,0.01,"medium",0,0,0.1,0,0.6,0.5,0.8,0.4,0.5,0.5,0.7,0.5,0.6,0.7
696,"pb_no_orb_mod",15,0.2,0.11,0.01,"large",0,0,0.1,0,0.6,0.6,0.6,0.6,0.3,0.4,0.8,0.9,0.8,0.7
697,"pb_no_orb_mod",15,0.2,0.11,0.06,"small",0,0,0,0,0.6,0.6,0.7,0.7,0.4,0.5,0.7,0.7,0.9,0.9
698,"pb_no_orb_mod",15,0.2,0.11,0.06,"medium",0,0,0,0,0.7,0.5,0.8,0.4,0.7,0.7,0.9,0.8,0.5,0.3
699,"pb_no_orb_mod",15,0.2,0.11,0.06,"large",0,0,0,0,1,0.7,1,0.8,0.4,0.5,1.1,0.8,0.8,0.8
700,"pb_no_orb_mod",15,0.2,0.11,0.11,"small",0,0,0,0,0.8,0.6,0.9,0.7,0.4,0.5,0.7,0.9,0.9,0.7
701,"pb_no_orb_mod",15,0.2,0.11,0.11,"medium",0,0,0,0,0.6,0.6,0.7,0.4,0.6,0.7,0.7,0.8,0.4,0.2
702,"pb_no_orb_mod",15,0.2,0.11,0.11,"large",0,0,0,0,0.5,0.5,0.7,0.5,0.4,0.3,0.9,0.7,0.5,0.6
703,"pb_no_orb_mod",15,0.5,0.01,0.01,"small",4.6,0.7,4,0.8,0.63,0.6,0.84,0.91,0.42,0.6,0.83,0.91,0.42,0.3
704,"pb_no_orb_mod",15,0.5,0.01,0.01,"medium",1,0.1,0.5,0,0.91,0.7,0.81,0.9,0.7,0.9,0.8,0.6,0.61,0.5
705,"pb_no_orb_mod",15,0.5,0.01,0.01,"large",0,0,0.1,0,0.4,0.5,0.6,0.4,0.6,0.4,0.5,0.6,0.5,1.3
706,"pb_no_orb_mod",15,0.5,0.01,0.06,"small",0.9,0.5,1,0.3,1.11,0.5,0.81,0.6,0.81,0.5,0.81,0.5,0.91,0.5
707,"pb_no_orb_mod",15,0.5,0.01,0.06,"medium",0.1,0,0.1,0,0.7,0.6,0.9,0.6,0.5,0.6,1.1,0.7,0.6,0.6
708,"pb_no_orb_mod",15,0.5,0.01,0.06,"large",0.2,0,0.1,0,0.7,0.6,0.5,0.5,0.6,0.5,0.6,0.6,0.7,0.8
709,"pb_no_orb_mod",15,0.5,0.01,0.11,"small",0.2,0.5,0.2,0.6,1.1,0.7,0.8,0.5,0.9,0.6,0.8,0.4,0.9,0.7
710,"pb_no_orb_mod",15,0.5,0.01,0.11,"medium",0,0.2,0,0.1,1,0.6,1,0.7,0.7,0.7,0.9,0.9,0.8,0.6
711,"pb_no_orb_mod",15,0.5,0.01,0.11,"large",0,0,0,0,0.9,0.7,0.9,0.7,0.6,0.3,1,0.6,0.9,0.7
712,"pb_no_orb_mod",15,0.5,0.06,0.01,"small",1.8,0.2,1.4,0.2,0.81,0.6,0.81,0.6,0.81,0.5,0.81,0.6,0.71,0.2
713,"pb_no_orb_mod",15,0.5,0.06,0.01,"medium",0.1,0,0.2,0,0.7,0.9,1,0.9,0.9,1,1.1,1,0.6,0.3
714,"pb_no_orb_mod",15,0.5,0.06,0.01,"large",0,0,0,0,0.8,0.7,0.9,0.8,0.9,0.6,0.9,0.7,0.8,0.8
715,"pb_no_orb_mod",15,0.5,0.06,0.06,"small",0.5,0.2,0.1,0.1,1.01,0.7,0.9,0.9,0.9,0.6,1.1,0.9,0.9,0.6
716,"pb_no_orb_mod",15,0.5,0.06,0.06,"medium",0,0,0,0,0.7,0.8,0.8,0.9,0.8,0.9,0.6,1.1,0.6,0.5
717,"pb_no_orb_mod",15,0.5,0.06,0.06,"large",0,0,0,0,0.9,0.6,0.8,0.8,0.8,0.5,0.9,1.1,1,0.7
718,"pb_no_orb_mod",15,0.5,0.06,0.11,"small",0,0.1,0,0.1,1.1,0.9,1.3,1,0.9,0.7,1.1,1.2,1.2,0.8
719,"pb_no_orb_mod",15,0.5,0.06,0.11,"medium",0,0,0,0.1,0.6,0.9,0.8,1.1,1,0.8,1.1,1,0.7,0.9
720,"pb_no_orb_mod",15,0.5,0.06,0.11,"large",0,0,0,0.1,0.8,0.6,0.9,0.6,1,0.6,1,1,0.8,1.1
721,"pb_no_orb_mod",15,0.5,0.11,0.01,"small",0.3,0,0.2,0,0.9,0.4,0.8,0.4,0.7,0.5,0.7,0.5,0.7,0.5
722,"pb_no_orb_mod",15,0.5,0.11,0.01,"medium",0.1,0,0.1,0,0.8,0.7,0.8,0.7,1,0.7,0.9,0.8,0.7,0.5
723,"pb_no_orb_mod",15,0.5,0.11,0.01,"large",0.1,0,0.1,0,1,0.8,1,0.6,0.9,0.5,1.1,0.7,1.1,1
724,"pb_no_orb_mod",15,0.5,0.11,0.06,"small",0.1,0.2,0.1,0,1.3,0.8,1.1,1,0.8,0.7,1.2,0.7,1.2,0.8
725,"pb_no_orb_mod",15,0.5,0.11,0.06,"medium",0,0,0,0,0.8,0.4,0.8,0.7,0.8,0.8,0.9,0.8,0.8,0.5
726,"pb_no_orb_mod",15,0.5,0.11,0.06,"large",0,0,0,0,0.8,0.6,0.8,0.8,0.9,0.6,1.2,1,0.8,0.5
727,"pb_no_orb_mod",15,0.5,0.11,0.11,"small",0,0.1,0,0.1,1.3,0.7,1.3,0.9,1,0.5,1.3,1,1.5,0.9
728,"pb_no_orb_mod",15,0.5,0.11,0.11,"medium",0,0,0,0,1.1,0.6,1.3,0.8,1,0.5,1,0.7,1,0.6
729,"pb_no_orb_mod",15,0.5,0.11,0.11,"large",0,0,0,0,1,0.9,0.9,0.8,1.1,0.6,1.1,1.1,1,0.9
730,"pb_no_orb_mod",15,0.8,0.01,0.01,"small",4.9,0.9,4.5,0.4,0.84,0.91,0.95,0.91,0.52,0.5,0.94,1,0.96,0.91
731,"pb_no_orb_mod",15,0.8,0.01,0.01,"medium",0.5,0,0.7,0,0.8,0.4,0.8,0.4,0.81,0.6,0.91,0.6,1.01,1.9
732,"pb_no_orb_mod",15,0.8,0.01,0.01,"large",0,0,0,0,0.5,0.4,0.5,0.3,0.6,0.4,0.7,0.5,2.9,1.8
733,"pb_no_orb_mod",15,0.8,0.01,0.06,"small",2.1,0.3,1.5,0.1,0.92,0.5,1.02,0.6,0.81,0.3,1.12,0.8,0.92,0.6
734,"pb_no_orb_mod",15,0.8,0.01,0.06,"medium",0,0,0.1,0,0.2,0.7,0.3,0.6,0.9,0.7,0.9,0.6,0.2,1.4
735,"pb_no_orb_mod",15,0.8,0.01,0.06,"large",0.1,0,0.2,0,0.7,0.6,0.9,0.6,0.6,0.8,0.8,0.5,1.2,2.1
736,"pb_no_orb_mod",15,0.8,0.01,0.11,"small",0.6,0.2,0.4,0.6,0.6,0.5,0.8,0.5,0.7,0.5,0.6,0.4,0.6,0.6
737,"pb_no_orb_mod",15,0.8,0.01,0.11,"medium",0,0,0,0,0.4,0.3,0.4,0.3,0.4,0.3,0.4,0.6,0.4,0.6
738,"pb_no_orb_mod",15,0.8,0.01,0.11,"large",0,0,0,0,0.2,0.7,0.2,0.4,0.3,0.6,0.6,0.7,0.2,1.4
739,"pb_no_orb_mod",15,0.8,0.06,0.01,"small",0.9,0,1,0,1.01,0.6,1.01,0.6,0.81,0.6,0.81,0.7,0.81,0.5
740,"pb_no_orb_mod",15,0.8,0.06,0.01,"medium",0.1,0,0.2,0,0.7,0.6,0.7,0.5,0.6,0.5,0.7,0.7,0.7,0.7
741,"pb_no_orb_mod",15,0.8,0.06,0.01,"large",0.1,0,0.1,0,0.8,0.6,0.9,1,0.8,0.8,1,0.9,0.7,1.3
742,"pb_no_orb_mod",15,0.8,0.06,0.06,"small",0.8,0.1,0.5,0.4,1.11,0.6,1.21,0.6,1.21,0.4,1.31,0.8,0.91,0.5
743,"pb_no_orb_mod",15,0.8,0.06,0.06,"medium",0,0,0,0,1.6,0.5,1.5,0.6,1.5,0.4,1.4,0.8,1.6,1
744,"pb_no_orb_mod",15,0.8,0.06,0.06,"large",0,0,0,0,1.6,0.9,1.6,1,1.2,0.7,1.3,0.9,1.6,0.8
745,"pb_no_orb_mod",15,0.8,0.06,0.11,"small",0.2,0.1,0,0.1,1.5,0.7,1.6,0.7,1.4,0.4,1.5,0.9,1.5,0.5
746,"pb_no_orb_mod",15,0.8,0.06,0.11,"medium",0,0,0,0,2.9,0.7,2.9,0.7,1.8,0.6,1.8,0.7,2.9,0.7
747,"pb_no_orb_mod",15,0.8,0.06,0.11,"large",0,0,0,0,2.2,0.5,2.2,0.7,2.3,0.6,2.1,0.8,2.2,0.9
748,"pb_no_orb_mod",15,0.8,0.11,0.01,"small",0.5,0,0.5,0,0.9,0.6,0.8,0.7,1.11,0.6,1.01,0.6,0.7,0.5
749,"pb_no_orb_mod",15,0.8,0.11,0.01,"medium",0.1,0,0.1,0,1.2,0.8,1.2,0.8,1.1,0.6,1.1,0.8,1.2,1.1
750,"pb_no_orb_mod",15,0.8,0.11,0.01,"large",0.2,0,0.1,0,1.4,0.7,1.4,1,1,0.5,1.1,1,1.3,1.4
751,"pb_no_orb_mod",15,0.8,0.11,0.06,"small",0,0.1,0,0,2,1,1.9,1,1.6,0.9,1.7,1,2,0.6
752,"pb_no_orb_mod",15,0.8,0.11,0.06,"medium",0,0,0,0,3.4,0.7,3.4,0.9,2.3,0.7,2.5,0.7,3.4,0.8
753,"pb_no_orb_mod",15,0.8,0.11,0.06,"large",0,0,0,0,4,0.8,4.1,0.8,3.2,0.8,2.9,1.1,4,0.9
754,"pb_no_orb_mod",15,0.8,0.11,0.11,"small",0,0,0.1,0,2.3,0.7,2.2,0.8,1.7,0.6,1.8,0.9,2.3,0.6
755,"pb_no_orb_mod",15,0.8,0.11,0.11,"medium",0,0,0,0,4.5,0.8,4.3,0.7,3.5,1,3.2,0.8,4.5,0.8
756,"pb_no_orb_mod",15,0.8,0.11,0.11,"large",0,0,0,0,5,0.7,4.3,0.8,3.6,0.7,3.3,0.7,5,0.8
757,"pb_no_orb_mod",30,0,0.01,0.01,"small",0,0.3,0,0.1,0.9,0.8,0.8,0.9,0.5,0.6,0.5,0.8,0.5,0.3
758,"pb_no_orb_mod",30,0,0.01,0.01,"medium",0,0,0,0,0.3,0.3,0.2,0.3,0.4,0.5,0.4,0.4,0.4,0.4
759,"pb_no_orb_mod",30,0,0.01,0.01,"large",0.1,0,0.2,0,0.2,0.2,0.3,0.3,0.3,0.3,0.5,0.6,0.2,0.2
760,"pb_no_orb_mod",30,0,0.01,0.06,"small",0,0.2,0,0.4,1,0.9,0.9,1,0.7,0.8,0.7,1,0.5,0.6
761,"pb_no_orb_mod",30,0,0.01,0.06,"medium",0,0.1,0,0,0.1,0.2,0.2,0.4,0.3,0.6,0.4,0.5,0.2,0.3
762,"pb_no_orb_mod",30,0,0.01,0.06,"large",0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.3,0.3
763,"pb_no_orb_mod",30,0,0.01,0.11,"small",0,0.2,0,0.3,0.8,1,0.7,0.8,0.9,0.9,0.9,0.9,0.5,0.5
764,"pb_no_orb_mod",30,0,0.01,0.11,"medium",0,0.7,0,0.2,0,0.3,0.2,0.4,0.1,0.6,0.3,0.6,0.3,0.4
765,"pb_no_orb_mod",30,0,0.01,0.11,"large",0,0.1,0,0.1,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.3
766,"pb_no_orb_mod",30,0,0.06,0.01,"small",0,0.1,0,0.1,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2
767,"pb_no_orb_mod",30,0,0.06,0.01,"medium",0,0,0,0,0.2,0.3,0.2,0.4,0.3,0.5,0.2,0.4,0.2,0.1
768,"pb_no_orb_mod",30,0,0.06,0.01,"large",0,0,0.2,0,0.3,0.3,0.3,0.3,0.2,0.2,0.5,0.4,0.3,0.2
769,"pb_no_orb_mod",30,0,0.06,0.06,"small",0,0,0,0.1,0.4,0.5,0.3,0.5,0.5,0.3,0.4,0.5,0.5,0.4
770,"pb_no_orb_mod",30,0,0.06,0.06,"medium",0,0,0,0,0.1,0.6,0.2,0.3,0.4,0.6,0.1,0.5,0.3,0.6
771,"pb_no_orb_mod",30,0,0.06,0.06,"large",0,0,0,0,0.1,0.2,0.3,0.3,0.2,0.3,0.5,0.6,0.2,0.2
772,"pb_no_orb_mod",30,0,0.06,0.11,"small",0,0,0,0,0.7,0.9,0.6,0.9,0.7,0.4,0.4,0.7,0.2,0.2
773,"pb_no_orb_mod",30,0,0.06,0.11,"medium",0,0,0,0,0.2,0.4,0.1,0.4,0.3,0.5,0.1,0.6,0.3,0.6
774,"pb_no_orb_mod",30,0,0.06,0.11,"large",0,0,0,0.1,0.2,0.4,0.5,0.3,0.3,0.4,0.7,0.7,0.3,0.2
775,"pb_no_orb_mod",30,0,0.11,0.01,"small",0,0.2,0,0.1,0.4,0.5,0.3,0.3,0.4,0.6,0.2,0.1,0.3,0.3
776,"pb_no_orb_mod",30,0,0.11,0.01,"medium",0,0,0,0,0.1,0.3,0.1,0.2,0.2,0.4,0.3,0.4,0.2,0.4
777,"pb_no_orb_mod",30,0,0.11,0.01,"large",0,0,0,0,0.1,0.3,0.4,0.4,0.3,0.4,0.5,0.4,0.2,0.2
778,"pb_no_orb_mod",30,0,0.11,0.06,"small",0,0,0,0,0.6,0.5,0.3,0.4,0.7,0.4,0.3,0.3,0.4,0.5
779,"pb_no_orb_mod",30,0,0.11,0.06,"medium",0,0,0,0,0.1,0.4,0.1,0.4,0.3,0.6,0.3,0.7,0.3,0.6
780,"pb_no_orb_mod",30,0,0.11,0.06,"large",0,0,0,0,0.2,0.1,0.6,0.3,0.3,0.2,0.5,0.4,0.2,0.1
781,"pb_no_orb_mod",30,0,0.11,0.11,"small",0,0,0,0,0.5,0.3,0.4,0.3,0.5,0.4,0.4,0.3,0.2,0.4
782,"pb_no_orb_mod",30,0,0.11,0.11,"medium",0,0,0,0,0.1,0.6,0,0.4,0.3,0.6,0.1,0.6,0.6,0.4
783,"pb_no_orb_mod",30,0,0.11,0.11,"large",0,0,0,0,0.2,0.3,0.4,0.4,0.2,0.4,0.4,0.6,0.2,0.3
784,"pb_no_orb_mod",30,0.2,0.01,0.01,"small",0.1,0.1,0.2,0.3,0.8,0.9,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.6
785,"pb_no_orb_mod",30,0.2,0.01,0.01,"medium",0.2,0,0.1,0,0.4,0.6,0.5,0.4,0.3,0.5,0.4,0.4,0.6,0.7
786,"pb_no_orb_mod",30,0.2,0.01,0.01,"large",0,0,0,0,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.1,0.1
787,"pb_no_orb_mod",30,0.2,0.01,0.06,"small",0,0.2,0,0.3,0.7,0.7,0.5,0.6,0.6,0.8,0.6,0.6,0.4,0.5
788,"pb_no_orb_mod",30,0.2,0.01,0.06,"medium",0,0,0,0,0.6,0.6,0.5,0.5,0.5,0.6,0.5,0.4,0.5,0.5
789,"pb_no_orb_mod",30,0.2,0.01,0.06,"large",0,0,0,0,0.5,0.6,0.6,0.7,0.7,0.8,0.7,0.7,0.5,0.6
790,"pb_no_orb_mod",30,0.2,0.01,0.11,"small",0,0.2,0,0.3,0.5,0.5,0.5,0.7,0.6,0.6,0.5,0.8,0.2,0.4
791,"pb_no_orb_mod",30,0.2,0.01,0.11,"medium",0,0.4,0,0.3,0.6,0.7,0.2,0.3,0.5,0.6,0.4,0.3,0.4,0.4
792,"pb_no_orb_mod",30,0.2,0.01,0.11,"large",0,0.1,0,0.2,0.3,0.3,0.3,0.3,0.5,0.4,0.6,0.4,0.4,0.6
793,"pb_no_orb_mod",30,0.2,0.06,0.01,"small",0,0,0,0,0.3,0.1,0.3,0.2,0.2,0.2,0.2,0.1,0.1,0.4
794,"pb_no_orb_mod",30,0.2,0.06,0.01,"medium",0.1,0,0,0,0.4,0.6,0.3,0.6,0.4,0.5,0.5,0.6,0.4,0.5
795,"pb_no_orb_mod",30,0.2,0.06,0.01,"large",0.1,0,0,0,0.5,0.2,0.4,0.3,0.5,0.4,0.5,0.4,0.3,0.3
796,"pb_no_orb_mod",30,0.2,0.06,0.06,"small",0,0.2,0,0,0.6,0.4,0.3,0.2,0.6,0.3,0.3,0.3,0.4,0.4
797,"pb_no_orb_mod",30,0.2,0.06,0.06,"medium",0,0,0,0,0.4,0.5,0.3,0.5,0.3,0.5,0.4,0.5,0.3,0.6
798,"pb_no_orb_mod",30,0.2,0.06,0.06,"large",0,0,0,0,0.2,0.2,0.4,0.2,0.4,0.5,0.5,0.5,0.2,0.5
799,"pb_no_orb_mod",30,0.2,0.06,0.11,"small",0,0,0,0,0.6,0.6,0.3,0.3,0.6,0.4,0.4,0.5,0.2,0.5
800,"pb_no_orb_mod",30,0.2,0.06,0.11,"medium",0,0,0,0.1,0.1,0.6,0.2,0.4,0.2,0.5,0.3,0.4,0.6,0.6
801,"pb_no_orb_mod",30,0.2,0.06,0.11,"large",0,0,0,0,0.1,0.2,0.3,0.3,0.4,0.3,0.6,0.5,0.4,0.4
802,"pb_no_orb_mod",30,0.2,0.11,0.01,"small",0,0.1,0,0.1,0.4,0.3,0.2,0.2,0.4,0.2,0.3,0.2,0.2,0.5
803,"pb_no_orb_mod",30,0.2,0.11,0.01,"medium",0,0,0,0,0.3,0.5,0.2,0.3,0.4,0.5,0.4,0.4,0.5,0.7
804,"pb_no_orb_mod",30,0.2,0.11,0.01,"large",0.1,0,0.3,0,0.4,0.4,0.5,0.6,0.6,0.5,0.6,0.6,0.5,0.4
805,"pb_no_orb_mod",30,0.2,0.11,0.06,"small",0,0.1,0,0,0.7,0.3,0.6,0.2,0.7,0.3,0.4,0.3,0.4,0.5
806,"pb_no_orb_mod",30,0.2,0.11,0.06,"medium",0,0,0,0,0.2,0.4,0.3,0.3,0.3,0.5,0.5,0.6,0.2,0.7
807,"pb_no_orb_mod",30,0.2,0.11,0.06,"large",0,0,0,0,0.4,0.3,0.4,0.6,0.6,0.5,0.7,0.6,0.3,0.4
808,"pb_no_orb_mod",30,0.2,0.11,0.11,"small",0,0,0,0,0.8,0.6,0.4,0.3,0.7,0.4,0.5,0.4,0.4,0.3
809,"pb_no_orb_mod",30,0.2,0.11,0.11,"medium",0,0,0,0,0.2,0.5,0.1,0.4,0.3,0.4,0.1,0.5,0.2,0.5
810,"pb_no_orb_mod",30,0.2,0.11,0.11,"large",0,0,0,0,0.2,0.4,0.3,0.5,0.5,0.6,0.7,0.6,0.5,0.4
811,"pb_no_orb_mod",30,0.5,0.01,0.01,"small",3.8,0.3,3.3,0.2,0.62,0.6,0.62,0.7,0.52,0.7,0.62,0.8,0.11,0.7
812,"pb_no_orb_mod",30,0.5,0.01,0.01,"medium",0.3,0,0.1,0,0.3,0.3,0.1,0.2,0.2,0.5,0.1,0.4,0.9,2.6
813,"pb_no_orb_mod",30,0.5,0.01,0.01,"large",0,0,0,0,0.2,0.2,0.5,0.5,0.5,0.5,0.7,0.7,3.2,1.8
814,"pb_no_orb_mod",30,0.5,0.01,0.06,"small",0.3,0,0.4,0,0.9,1,0.7,0.9,0.6,0.8,0.6,0.7,0.3,0.5
815,"pb_no_orb_mod",30,0.5,0.01,0.06,"medium",0.1,0,0,0,0.5,0.4,0.2,0.4,0.6,0.7,0.2,0.6,0.3,1.6
816,"pb_no_orb_mod",30,0.5,0.01,0.06,"large",0,0,0.1,0,0.6,0.5,0.5,0.4,0.6,0.4,0.5,0.5,0.5,2.2
817,"pb_no_orb_mod",30,0.5,0.01,0.11,"small",0.1,0.6,0,0.5,0.8,0.7,0.6,0.5,0.6,0.4,0.8,0.7,0.5,0.71
818,"pb_no_orb_mod",30,0.5,0.01,0.11,"medium",0,0.1,0,0,0.5,0.5,0.4,0.4,0.5,0.6,0.4,0.4,0.4,0.9
819,"pb_no_orb_mod",30,0.5,0.01,0.11,"large",0,0,0,0,0.8,0.5,0.7,0.6,0.5,0.7,0.8,0.6,0.6,0.8
820,"pb_no_orb_mod",30,0.5,0.06,0.01,"small",0.4,0,0.1,0,0.3,0.5,0.4,0.6,0.6,0.4,0.5,0.6,0.2,0.6
821,"pb_no_orb_mod",30,0.5,0.06,0.01,"medium",0.1,0,0.3,0,0.3,0.5,0.2,0.6,0.6,0.5,0.6,0.7,0.3,0.5
822,"pb_no_orb_mod",30,0.5,0.06,0.01,"large",0,0,0,0,0.2,0.2,0.3,0.3,0.4,0.3,0.6,0.5,0.2,0.6
823,"pb_no_orb_mod",30,0.5,0.06,0.06,"small",0,0,0,0,0.8,0.5,0.6,0.5,0.5,0.6,0.6,0.6,0.5,0.2
824,"pb_no_orb_mod",30,0.5,0.06,0.06,"medium",0,0,0,0,0.5,0.5,0.4,0.6,0.5,0.6,0.7,0.6,0.4,0.8
825,"pb_no_orb_mod",30,0.5,0.06,0.06,"large",0,0,0,0,0.4,0.3,0.3,0.3,0.3,0.2,0.4,0.6,0.3,0.4
826,"pb_no_orb_mod",30,0.5,0.06,0.11,"small",0,0.1,0,0,0.7,0.4,0.5,0.5,0.7,0.5,0.6,0.5,0.3,0.4
827,"pb_no_orb_mod",30,0.5,0.06,0.11,"medium",0,0,0,0,0.6,0.8,0.5,0.8,0.5,0.8,1.1,0.7,0.6,0.7
828,"pb_no_orb_mod",30,0.5,0.06,0.11,"large",0,0,0,0,0.5,0.3,0.6,0.4,0.7,0.4,0.6,0.6,0.4,0.6
829,"pb_no_orb_mod",30,0.5,0.11,0.01,"small",0,0,0,0.1,0.6,0.4,0.4,0.4,0.8,0.2,0.6,0.4,0.3,0.6
830,"pb_no_orb_mod",30,0.5,0.11,0.01,"medium",0,0,0.2,0,0.5,0.5,0.5,0.6,0.8,0.5,0.7,0.6,0.3,0.5
831,"pb_no_orb_mod",30,0.5,0.11,0.01,"large",0.1,0,0.4,0,0.5,0.2,0.7,0.4,0.5,0.3,0.5,0.6,0.5,0.3
832,"pb_no_orb_mod",30,0.5,0.11,0.06,"small",0,0,0,0.1,0.4,0.3,0.4,0.4,0.6,0.3,0.5,0.4,0.2,0.5
833,"pb_no_orb_mod",30,0.5,0.11,0.06,"medium",0,0,0,0,0.4,0.8,0.7,0.7,0.4,0.6,1,0.6,0.4,0.6
834,"pb_no_orb_mod",30,0.5,0.11,0.06,"large",0,0,0,0,0.3,0.3,0.7,0.7,0.2,0.3,0.4,0.7,0.3,0.7
835,"pb_no_orb_mod",30,0.5,0.11,0.11,"small",0,0.1,0,0,0.6,0.4,0.4,0.5,0.6,0.4,0.3,0.6,0.4,0.3
836,"pb_no_orb_mod",30,0.5,0.11,0.11,"medium",0,0,0,0.1,0.6,0.7,0.7,0.6,0.5,0.7,1.1,0.6,0.5,0.7
837,"pb_no_orb_mod",30,0.5,0.11,0.11,"large",0,0,0,0,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.5
838,"pb_no_orb_mod",30,0.8,0.01,0.01,"small",2.7,0.3,3.2,0.2,0.72,0.7,0.51,0.9,0.41,0.6,0.62,0.6,0.52,1.91
839,"pb_no_orb_mod",30,0.8,0.01,0.01,"medium",0.3,0,0.3,0,0.3,0.6,0,0.5,0.3,0.3,0.3,0.2,0.6,0.3
840,"pb_no_orb_mod",30,0.8,0.01,0.01,"large",0,0,0,0,0.1,0.3,0.4,0.6,0.3,0.5,0.6,0.6,0.2,0.5
841,"pb_no_orb_mod",30,0.8,0.01,0.06,"small",0.7,0,0.8,0,0.5,0.7,0.6,0.7,0.6,0.6,0.6,0.7,0.2,3.4
842,"pb_no_orb_mod",30,0.8,0.01,0.06,"medium",0,0,0,0,0.3,0.6,0.4,0.4,0.6,0.6,0.4,0.5,2.5,0.8
843,"pb_no_orb_mod",30,0.8,0.01,0.06,"large",0,0,0,0,0.3,0.5,0.7,0.7,0.4,0.8,0.5,0.7,3.2,0.6
844,"pb_no_orb_mod",30,0.8,0.01,0.11,"small",0.1,0.5,0,0.5,0.4,0.5,0.5,0.5,0.4,0.5,0.5,0.8,0.2,2.42
845,"pb_no_orb_mod",30,0.8,0.01,0.11,"medium",0,0,0,0,0.7,0.5,0.6,0.3,0.5,0.8,0.7,0.7,0.6,2.2
846,"pb_no_orb_mod",30,0.8,0.01,0.11,"large",0,0,0,0,0.6,0.3,0.6,0.4,0.5,0.3,0.6,0.3,1,0.7
