"id","id_rollup_psss","bt","k","delta_00","sigma2_u","sigma2_v","psss","rej_pet_slope","rej_pet_int","bias_pet_int","mse_pet_int","rej_peese_slope","rej_peese_int","bias_peese_int","mse_peese_int","rej_pet_st_slope","rej_pet_st_int","bias_pet_st_int","mse_pet_st_int","rej_peese_st_slope","rej_peese_st_int","bias_peese_st_int","mse_peese_st_int","bias_corrected_smd","mse_corrected_smd","bias_corrected_st_smd","mse_corrected_st_smd","bias_corrected_smd_subset","mse_corrected_smd_subset","bias_corrected_st_smd_subset","mse_corrected_st_smd_subset","subset_size","k_cat","sigma2_u_cat","sigma2_v_cat"
"pb_mod_orb_no_k_30_d0.20_su0.06_sv0.11_small","pb_mod_orb_no_k_30_d0.20_su0.06_sv0.11","pb_mod_orb_no",30,0.2,0.06,0.11,"small",0.0494450050454087,0.0766902119071645,-0.0267067432733001,0.265483260778667,0.0473790322580645,0.169354838709677,0.0279716916754392,0.0751596143835688,0.0470941883767535,0.100200400801603,0.0475603056124879,0.26985074106768,0.047,0.221,0.0686411364465273,0.0778951201319152,-0.0628869488133143,0.214806749159558,-0.000480952091701764,0.199297696556052,NA,NA,NA,NA,58,"medium","medium","large"
"pb_mod_orb_no_k_30_d0.20_su0.11_sv0.01_small","pb_mod_orb_no_k_30_d0.20_su0.11_sv0.01","pb_mod_orb_no",30,0.2,0.11,0.01,"small",0.041123370110331,0.078234704112337,-0.0476017436862233,0.292799485873582,0.0391173520561685,0.146439317953862,0.0150391298482303,0.0821614533171412,0.042,0.094,0.0389416286611493,0.296536741459196,0.034,0.183,0.0633827639903579,0.0859644944682612,-0.0838556352534832,0.240393389137049,-0.00881571566561848,0.222456198225072,-0.727691853077892,1.30907482550649,-0.691081651432157,1.25704049150982,44,"medium","large","small"
"pb_mod_orb_no_k_30_d0.20_su0.11_sv0.06_small","pb_mod_orb_no_k_30_d0.20_su0.11_sv0.06","pb_mod_orb_no",30,0.2,0.11,0.06,"small",0.0492462311557789,0.071356783919598,-0.0657121106868613,0.314993050663665,0.049049049049049,0.136136136136136,0.00695076328522448,0.0875619317323059,0.047047047047047,0.0850850850850851,0.0335596785560814,0.316365329665854,0.039,0.17,0.0585700631362756,0.0905183507384355,-0.0986698153876427,0.2646171030746,-0.0130129420253814,0.241698842980296,-0.828849592252439,1.34135998178958,-0.789286548888002,1.28313497610217,54,"medium","large","medium"
"pb_mod_orb_no_k_30_d0.20_su0.11_sv0.11_small","pb_mod_orb_no_k_30_d0.20_su0.11_sv0.11","pb_mod_orb_no",30,0.2,0.11,0.11,"small",0.0560560560560561,0.0720720720720721,-0.0709466386593975,0.344083461468171,0.0480961923847695,0.12124248496994,-0.000300673331858237,0.0941166743063769,0.05,0.089,0.0334931151275056,0.347120619050708,0.047,0.149,0.0563849329973578,0.0972844253818718,-0.105950626124456,0.286720938867699,-0.0153038052590716,0.262899939041739,-0.797700406711565,1.39696051892446,-0.747040327665285,1.3217637468128,57,"medium","large","large"
"pb_mod_orb_no_k_30_d0.20_su0.01_sv0.01_medium","pb_mod_orb_no_k_30_d0.20_su0.01_sv0.01","pb_mod_orb_no",30,0.2,0.01,0.01,"medium",0.0140845070422535,0.0975855130784708,-0.00634782833785139,0.029403486852704,0.0101112234580384,0.521739130434783,0.0238598418079558,0.00858388184408681,0.014,0.112,0.00291306794773188,0.0293240713802589,0.01,0.568,0.0305057830278865,0.00896902541451134,-0.0213673062397657,0.0227837886984459,-0.0128529971366524,0.0221027584081865,-0.44952653041334,0.215133929603677,-0.392020207123787,0.199276867648215,20,"medium","small","small"
"pb_mod_orb_no_k_30_d0.20_su0.01_sv0.06_medium","pb_mod_orb_no_k_30_d0.20_su0.01_sv0.06","pb_mod_orb_no",30,0.2,0.01,0.06,"medium",0.041372351160444,0.141271442986882,-0.00209398639486169,0.0557814099551159,0.0443995963673058,0.451059535822402,0.030353621361233,0.0165559987195411,0.038,0.162,0.0168599354320466,0.0565549002791504,0.038,0.493,0.0416977126859009,0.0174232817817637,-0.0258502159634761,0.0415549606903782,-0.00925272592065923,0.0400847545474801,-0.358755696669454,0.240415389201166,-0.348492514336657,0.231176158922771,50,"medium","small","medium"
"pb_mod_orb_no_k_30_d0.20_su0.01_sv0.11_medium","pb_mod_orb_no_k_30_d0.20_su0.01_sv0.11","pb_mod_orb_no",30,0.2,0.01,0.11,"medium",0.0561685055165497,0.116349047141424,-0.0155539927286225,0.0807873329969412,0.0511022044088176,0.337675350701403,0.0247260338552494,0.0231271233029723,0.054,0.14,0.0108664127738969,0.0810144006460912,0.049,0.373,0.0393720413116126,0.0239894828953507,-0.0406839118232631,0.062029402755504,-0.0195131369228241,0.0579743795310457,NA,NA,NA,NA,59,"medium","small","large"
"pb_mod_orb_no_k_30_d0.20_su0.06_sv0.01_medium","pb_mod_orb_no_k_30_d0.20_su0.06_sv0.01","pb_mod_orb_no",30,0.2,0.06,0.01,"medium",0.0702106318956871,0.100300902708124,-0.0178039841835438,0.10256783335053,0.0611835506519559,0.274824473420261,0.0234299451885274,0.0293026315453661,0.063,0.116,0.0176659740078174,0.103008598907996,0.051,0.329,0.0422689042583639,0.0304394597851931,-0.0430452725321191,0.0811890321482914,-0.012940598332924,0.0756101490247852,-0.351523060785715,0.372936281833165,-0.329308780455473,0.351924538399222,73,"medium","medium","small"
"pb_mod_orb_no_k_30_d0.20_su0.06_sv0.06_medium","pb_mod_orb_no_k_30_d0.20_su0.06_sv0.06","pb_mod_orb_no",30,0.2,0.06,0.06,"medium",0.0690690690690691,0.0890890890890891,-0.0232409348642092,0.129871049166176,0.061,0.224,0.019262715369104,0.0364685908402231,0.062,0.107,0.0196825370334753,0.131223917409076,0.052,0.271,0.0417126029387591,0.03794810267785,-0.0506475969456106,0.102371322827922,-0.0148372789836166,0.0954122755646964,-0.402827939234032,0.486644474460931,-0.37491858807375,0.454153881992312,70,"medium","medium","medium"
"pb_mod_orb_no_k_30_d0.20_su0.06_sv0.11_medium","pb_mod_orb_no_k_30_d0.20_su0.06_sv0.11","pb_mod_orb_no",30,0.2,0.06,0.11,"medium",0.069,0.085,-0.0356253621417595,0.151327644053093,0.061,0.188,0.0120914700381473,0.0417221598669019,0.058,0.102,0.0152982071011317,0.152954637719761,0.056,0.22,0.0381778408947741,0.043320290814376,-0.0646946207030899,0.119835473907281,-0.0213634828310014,0.111493751183764,-0.454822272663148,0.558141857816615,-0.421164890073055,0.514577036208364,69,"medium","medium","large"
"pb_mod_orb_no_k_30_d0.20_su0.11_sv0.01_medium","pb_mod_orb_no_k_30_d0.20_su0.11_sv0.01","pb_mod_orb_no",30,0.2,0.11,0.01,"medium",0.068,0.079,-0.0481007270630783,0.171387177237074,0.068,0.163,0.00520017357010469,0.0467083734012127,0.063,0.095,0.0101559167930823,0.172404966249866,0.062,0.194,0.0347428950217363,0.0481936231781917,-0.0752101344877189,0.141796779704717,-0.0262755436632711,0.130950451207925,-0.534970969376186,0.67531941263975,-0.498179452248442,0.629443843264037,68,"medium","large","small"
"pb_mod_orb_no_k_30_d0.20_su0.11_sv0.06_medium","pb_mod_orb_no_k_30_d0.20_su0.11_sv0.06","pb_mod_orb_no",30,0.2,0.11,0.06,"medium",0.064,0.068,-0.0518422904672872,0.191803735153542,0.066,0.147,0.00190986181013936,0.0520605154251939,0.056,0.09,0.0147160508582807,0.193650447140362,0.053,0.187,0.0354039875738762,0.0538684082716335,-0.080782299396129,0.158051024006178,-0.0246137710449468,0.145061795341125,-0.503754701847886,0.703456765811119,-0.466663499434552,0.65493786058992,64,"medium","large","medium"
"pb_mod_orb_no_k_30_d0.20_su0.11_sv0.11_medium","pb_mod_orb_no_k_30_d0.20_su0.11_sv0.11","pb_mod_orb_no",30,0.2,0.11,0.11,"medium",0.073,0.072,-0.0620185175907379,0.211342431253159,0.069,0.13,-0.004880308458802,0.0575340755662355,0.06,0.08,0.0120046620664418,0.21411612146305,0.056,0.176,0.0320512867481015,0.0595177072423148,-0.0901037589418646,0.17580017094485,-0.0277348705480412,0.161800488585879,-0.585899391450276,0.800951100698878,-0.542137755971951,0.730581902068417,73,"medium","large","large"
"pb_mod_orb_no_k_30_d0.20_su0.01_sv0.01_large","pb_mod_orb_no_k_30_d0.20_su0.01_sv0.01","pb_mod_orb_no",30,0.2,0.01,0.01,"large",0.029029029029029,0.206206206206206,-0.0096194214280913,0.020639092781319,0.02,0.751,0.018505243748223,0.00595289159783421,0.028,0.226,-0.00190969219583212,0.0204841982150451,0.017,0.771,0.0233439459328453,0.00613969857886543,-0.0236460163270965,0.0156310421181122,-0.0171313875200775,0.0150017855361242,-0.244367565074193,0.112061498711798,-0.238278342365022,0.108060077482043,30,"medium","small","small"
"pb_mod_orb_no_k_30_d0.20_su0.01_sv0.06_large","pb_mod_orb_no_k_30_d0.20_su0.01_sv0.06","pb_mod_orb_no",30,0.2,0.01,0.06,"large",0.051,0.165,-0.00822551407017566,0.0368522084843177,0.048,0.569,0.0240527780161614,0.0107485661906856,0.05,0.191,0.00740760435058585,0.0370819180547762,0.045,0.607,0.0327432070723425,0.0112805246345375,-0.0267252362360799,0.0282583071618905,-0.0136996542593675,0.0270107942961028,-0.272865878498606,0.15993631937215,-0.26320501825514,0.152773457120238,51,"medium","small","medium"
"pb_mod_orb_no_k_30_d0.20_su0.01_sv0.11_large","pb_mod_orb_no_k_30_d0.20_su0.01_sv0.11","pb_mod_orb_no",30,0.2,0.01,0.11,"large",0.061,0.13,-0.0157671905567466,0.0561847353838808,0.051,0.421,0.0219898935242125,0.0160639755938547,0.054,0.148,0.00756405791234796,0.0565655926826517,0.048,0.45,0.0343111063974108,0.0168307540435264,-0.0351084591603572,0.0447257190375707,-0.0163654954029781,0.0419292294647127,-0.337348136168225,0.240245016345065,-0.31929609464546,0.223852758466671,61,"medium","small","large"
"pb_mod_orb_no_k_30_d0.20_su0.06_sv0.01_large","pb_mod_orb_no_k_30_d0.20_su0.06_sv0.01","pb_mod_orb_no",30,0.2,0.06,0.01,"large",0.064,0.125,-0.0216192296843739,0.0828693865854252,0.06,0.335,0.0188289219861412,0.0231138611070178,0.061,0.138,0.00997409920842232,0.0826460560301053,0.051,0.382,0.0349965999392029,0.0238972615030385,-0.0482660159948466,0.0636942589543841,-0.0220032875060031,0.0588040794913852,-0.378356388918044,0.318633806031132,-0.355101621483659,0.294055639683166,64,"medium","medium","small"
"pb_mod_orb_no_k_30_d0.20_su0.06_sv0.06_large","pb_mod_orb_no_k_30_d0.20_su0.06_sv0.06","pb_mod_orb_no",30,0.2,0.06,0.06,"large",0.064,0.088,-0.0293520320565011,0.0958433399571075,0.057,0.271,0.0142837569166975,0.0267710188944536,0.048,0.113,0.00979271124317044,0.095994371961688,0.047,0.314,0.0339282517667145,0.027814916235018,-0.0539673372250128,0.0767760737588156,-0.0219976898374523,0.0703292287461635,-0.386166586634075,0.362303719751897,-0.356041072288932,0.330531807764177,64,"medium","medium","medium"
"pb_mod_orb_no_k_30_d0.20_su0.06_sv0.11_large","pb_mod_orb_no_k_30_d0.20_su0.06_sv0.11","pb_mod_orb_no",30,0.2,0.06,0.11,"large",0.062,0.074,-0.0411777053551515,0.111474448629609,0.061,0.229,0.00762463921459169,0.03112467588077,0.05,0.091,0.00540622043216701,0.111342220612395,0.054,0.27,0.0308086996525984,0.0322436826219103,-0.0629562027254283,0.0921866167263299,-0.0250004984606239,0.0838430662728429,-0.418703512580265,0.420433133035757,-0.383120439421466,0.382865685859463,62,"medium","medium","large"
"pb_mod_orb_no_k_30_d0.20_su0.11_sv0.01_large","pb_mod_orb_no_k_30_d0.20_su0.11_sv0.01","pb_mod_orb_no",30,0.2,0.11,0.01,"large",0.059,0.073,-0.0474362320902602,0.128335391129569,0.051,0.196,0.00344588220076347,0.0350702803169619,0.048,0.09,0.00625680789635191,0.127106625262375,0.045,0.234,0.030050325581728,0.0360886270097884,-0.072315344773027,0.104968941353473,-0.0277764401684183,0.0936918196311288,-0.427873567116027,0.449415223044626,-0.389098631362256,0.405935921301786,59,"medium","large","small"
"pb_mod_orb_no_k_30_d0.20_su0.11_sv0.06_large","pb_mod_orb_no_k_30_d0.20_su0.11_sv0.06","pb_mod_orb_no",30,0.2,0.11,0.06,"large",0.056,0.062,-0.0558968763585531,0.144253626062898,0.065,0.175,-0.00092038355797408,0.0396521076855856,0.047,0.079,0.00550181145825127,0.142608411411457,0.045,0.216,0.0291742301935709,0.0407048893800657,-0.0798668770613354,0.119970350605818,-0.031198737428269,0.104764342295786,-0.422234946311322,0.531272357962268,-0.376577373179207,0.480773831641219,56,"medium","large","medium"
"pb_mod_orb_no_k_30_d0.20_su0.11_sv0.11_large","pb_mod_orb_no_k_30_d0.20_su0.11_sv0.11","pb_mod_orb_no",30,0.2,0.11,0.11,"large",0.058,0.063,-0.0616572409823783,0.154044595794965,0.067,0.143,-0.00430609336614077,0.0424632214210412,0.047,0.078,0.00685569405711858,0.152566205486104,0.049,0.185,0.0291666062351583,0.0437500414876685,-0.0859467040966889,0.128356970418426,-0.0273137959791765,0.114818617182013,-0.431816882957203,0.538104014781814,-0.379562189108163,0.480105919492309,58,"medium","large","large"
"pb_mod_orb_no_k_30_d0.50_su0.01_sv0.01_small","pb_mod_orb_no_k_30_d0.50_su0.01_sv0.01","pb_mod_orb_no",30,0.5,0.01,0.01,"small",0.00538213132400431,0.157158234660926,-0.083400910464781,0.0474088639753945,0.00214362272240086,0.876741693461951,-0.028956529452798,0.0119302315776397,0.004,0.223,-0.0451616377367117,0.0411082717914313,0.002,0.921,-0.000263098404708895,0.0107220308614397,-0.101011333143411,0.0414420377119496,-0.060926680083194,0.0324558329774918,NA,NA,NA,NA,76,"medium","small","small"
"pb_mod_orb_no_k_30_d0.50_su0.01_sv0.06_small","pb_mod_orb_no_k_30_d0.50_su0.01_sv0.06","pb_mod_orb_no",30,0.5,0.01,0.06,"small",0.0149094781682641,0.174653887113951,-0.0930832449971711,0.0683028796095895,0.012987012987013,0.843073593073593,-0.0249586106399404,0.0167040853105294,0.014014014014014,0.244244244244244,-0.0327398590125516,0.0585111671084399,0.011,0.904,0.0122620327863726,0.0159552899457395,-0.116184011442304,0.0590127274682173,-0.0559083447852629,0.0437769755574905,NA,NA,NA,NA,75,"medium","small","medium"
"pb_mod_orb_no_k_30_d0.50_su0.01_sv0.11_small","pb_mod_orb_no_k_30_d0.50_su0.01_sv0.11","pb_mod_orb_no",30,0.5,0.01,0.11,"small",0.025369978858351,0.184989429175476,-0.0928226428515118,0.0866581834240332,0.0242105263157895,0.816842105263158,-0.0205764280395456,0.0215552495631762,0.0200400801603206,0.278557114228457,-0.017218771439182,0.0775203306840162,0.018,0.884,0.0265694360995935,0.0217489285901409,-0.117882350791553,0.0729828652395762,-0.0463678524960556,0.0556034055615656,-0.659476555455941,0.509621088902915,-0.557665492839174,0.4389874248336,78,"medium","small","large"
"pb_mod_orb_no_k_30_d0.50_su0.06_sv0.01_small","pb_mod_orb_no_k_30_d0.50_su0.06_sv0.01","pb_mod_orb_no",30,0.5,0.06,0.01,"small",0.0397489539748954,0.183054393305439,-0.105342492909398,0.0982352767727667,0.03239289446186,0.765935214211076,-0.021810409828033,0.0252003637772339,0.027,0.298,-0.00681682902251451,0.0886044431369986,0.022,0.862,0.0371517199511763,0.0263630329227709,-0.129974265379701,0.0840042711103098,-0.0397652189494881,0.0628597997765238,-0.596222495183334,0.475160153044773,-0.530186634355799,0.393313000844842,82,"medium","medium","small"
"pb_mod_orb_no_k_30_d0.50_su0.06_sv0.06_small","pb_mod_orb_no_k_30_d0.50_su0.06_sv0.06","pb_mod_orb_no",30,0.5,0.06,0.06,"small",0.0433884297520661,0.190082644628099,-0.107555504380964,0.119925288036198,0.040082219938335,0.727646454265159,-0.019642035813222,0.0310994146376809,0.034,0.294,0.0096698727950707,0.110485382614918,0.031031031031031,0.830830830830831,0.0494672317079569,0.0333589522342947,-0.134071441496659,0.101068780820992,-0.0306953916758418,0.0761400278347696,-0.668082558682509,0.59444189025832,-0.587290200412452,0.488901805556959,74,"medium","medium","medium"
"pb_mod_orb_no_k_30_d0.50_su0.06_sv0.11_small","pb_mod_orb_no_k_30_d0.50_su0.06_sv0.11","pb_mod_orb_no",30,0.5,0.06,0.11,"small",0.04989816700611,0.177189409368635,-0.121439003202609,0.143580363209252,0.0429887410440123,0.690890481064483,-0.0199426737779183,0.036560363450201,0.04004004004004,0.293293293293293,0.0173398292992389,0.13031423237959,0.038,0.799,0.0567384025089024,0.0398596389993191,-0.14728180843517,0.122889664207858,-0.0270269320153132,0.0895856364740148,-0.719329567147559,0.699677123370935,-0.635625241455231,0.586097884998314,67,"medium","medium","large"
"pb_mod_orb_no_k_30_d0.50_su0.11_sv0.01_small","pb_mod_orb_no_k_30_d0.50_su0.11_sv0.01","pb_mod_orb_no",30,0.5,0.11,0.01,"small",0.074642126789366,0.156441717791411,-0.14998292651592,0.17412945392827,0.0673469387755102,0.61530612244898,-0.0352986778823714,0.0436024949334862,0.0441767068273092,0.274096385542169,0.00467563175947405,0.154129736385986,0.037037037037037,0.745745745745746,0.0538651816729233,0.0459480994294384,-0.177868652631916,0.153710429901874,-0.0439733407134458,0.10757936033384,NA,NA,NA,NA,95,"medium","large","small"
"pb_mod_orb_no_k_30_d0.50_su0.11_sv0.06_small","pb_mod_orb_no_k_30_d0.50_su0.11_sv0.06","pb_mod_orb_no",30,0.5,0.11,0.06,"small",0.0670731707317073,0.140243902439024,-0.158794181471205,0.191695894754155,0.063894523326572,0.588235294117647,-0.0361288342652368,0.0487390733860343,0.044,0.275,0.0186460527100962,0.169757670669331,0.037,0.72,0.0628086107549497,0.0518841314111089,-0.186264205874458,0.168656372958182,-0.0334897109366135,0.116412019388685,-0.772890370862629,0.80560611517275,-0.650767345192111,0.626041065102701,82,"medium","large","medium"
"pb_mod_orb_no_k_30_d0.50_su0.11_sv0.11_small","pb_mod_orb_no_k_30_d0.50_su0.11_sv0.11","pb_mod_orb_no",30,0.5,0.11,0.11,"small",0.0758341759352882,0.131445904954499,-0.17949399754833,0.222509623795016,0.0684793554884189,0.528700906344411,-0.0445559686656564,0.0551229637809896,0.039,0.249,0.019777357182759,0.190350759310456,0.035,0.684,0.0646657576777889,0.0576217523499143,-0.207358699599225,0.197406050634009,-0.0355315832390776,0.12920718766496,-0.815060076696558,0.873501399532725,-0.652867210040059,0.642761767828515,86,"medium","large","large"
"pb_mod_orb_no_k_30_d0.50_su0.01_sv0.01_medium","pb_mod_orb_no_k_30_d0.50_su0.01_sv0.01","pb_mod_orb_no",30,0.5,0.01,0.01,"medium",0.014098690835851,0.746223564954683,-0.0478605824288145,0.0236176060609401,0.0110552763819095,0.998994974874372,-0.0220593170402876,0.00648901551503753,0.011,0.805,-0.0246804339630347,0.0219506437837886,0.011,1,-0.0073137503347121,0.0060572772264193,-0.0411761412212194,0.0146029235963567,-0.0221760336026113,0.0121513946229342,NA,NA,NA,NA,21,"medium","small","small"
"pb_mod_orb_no_k_30_d0.50_su0.01_sv0.06_medium","pb_mod_orb_no_k_30_d0.50_su0.01_sv0.06","pb_mod_orb_no",30,0.5,0.01,0.06,"medium",0.0505050505050505,0.634343434343434,-0.0655585317047328,0.0376160845420339,0.0391173520561685,0.993981945837513,-0.0258080938613883,0.0100875988060563,0.036,0.724,-0.0266297658623535,0.0341193334446414,0.028,0.997,-0.00320527246467495,0.0094675860279014,-0.0619141619058986,0.0272613643704793,-0.0306043671109032,0.0215368700725399,-0.353745646115814,0.174339267563674,-0.321039156849217,0.148612095330065,60,"medium","small","medium"
"pb_mod_orb_no_k_30_d0.50_su0.01_sv0.11_medium","pb_mod_orb_no_k_30_d0.50_su0.01_sv0.11","pb_mod_orb_no",30,0.5,0.01,0.11,"medium",0.0671342685370741,0.517034068136273,-0.0792070091841295,0.0519391165643161,0.0620620620620621,0.975975975975976,-0.0264428895401354,0.013511914924207,0.047,0.63,-0.0250021778679026,0.0465247082304459,0.04,0.987,0.00360016430288157,0.012921147432259,-0.0805397138601643,0.0406397074863275,-0.0346752104331082,0.0308349503612104,-0.409152045234693,0.219193317341632,-0.353366321950972,0.174236936798614,69,"medium","small","large"
"pb_mod_orb_no_k_30_d0.50_su0.06_sv0.01_medium","pb_mod_orb_no_k_30_d0.50_su0.06_sv0.01","pb_mod_orb_no",30,0.5,0.06,0.01,"medium",0.0886203423967774,0.415911379657603,-0.0872541951052911,0.0655218161105386,0.0783132530120482,0.954819277108434,-0.0240589779640611,0.0167906756418662,0.06,0.548,-0.0157317435623804,0.0601591354473575,0.059,0.972,0.0135962565185254,0.016761492109547,-0.0962767381489263,0.0538411426054932,-0.0369406018146143,0.0408351429593906,-0.447032403609394,0.254489336042279,-0.392307342106325,0.203444613709419,95,"medium","medium","small"
"pb_mod_orb_no_k_30_d0.50_su0.06_sv0.06_medium","pb_mod_orb_no_k_30_d0.50_su0.06_sv0.06","pb_mod_orb_no",30,0.5,0.06,0.06,"medium",0.0882647943831495,0.332998996990973,-0.0995075769873094,0.0794087515590554,0.0800800800800801,0.90990990990991,-0.0269093528361886,0.0201984097556672,0.062,0.45,-0.0135097548171583,0.0721466953491341,0.052,0.945,0.0184232331632402,0.0204099964797417,-0.112670255382178,0.0663782925706967,-0.040368572608034,0.048988245208417,-0.493827472709289,0.305909682373821,-0.42242050870544,0.233130350240098,91,"medium","medium","medium"
"pb_mod_orb_no_k_30_d0.50_su0.06_sv0.11_medium","pb_mod_orb_no_k_30_d0.50_su0.06_sv0.11","pb_mod_orb_no",30,0.5,0.06,0.11,"medium",0.0930930930930931,0.275275275275275,-0.11470653757461,0.0970113151453668,0.083,0.86,-0.0315699924667455,0.0243109338857426,0.055,0.403,-0.0121183384055437,0.0870162875870557,0.046,0.914,0.0215587380719859,0.0245171234711346,-0.132315323539875,0.0825452672159522,-0.0459861235276954,0.0588601018690587,-0.524699220596517,0.362053277428376,-0.438491190341688,0.270015914438329,94,"medium","medium","large"
"pb_mod_orb_no_k_30_d0.50_su0.11_sv0.01_medium","pb_mod_orb_no_k_30_d0.50_su0.11_sv0.01","pb_mod_orb_no",30,0.5,0.11,0.01,"medium",0.095,0.252,-0.115682248003576,0.112112815094365,0.09,0.79,-0.0291683265466593,0.0282125705447195,0.06,0.37,0.00427957476401197,0.103314480776376,0.058,0.874,0.0322386818351814,0.0294386848706996,-0.136891906672118,0.0964609067697905,-0.0389543539150783,0.0694282436591961,-0.594661301323434,0.445412373557216,-0.500109352731693,0.328978249359131,95,"medium","large","small"
"pb_mod_orb_no_k_30_d0.50_su0.11_sv0.06_medium","pb_mod_orb_no_k_30_d0.50_su0.11_sv0.06","pb_mod_orb_no",30,0.5,0.11,0.06,"medium",0.097,0.206,-0.134796105455001,0.131344082533557,0.0910910910910911,0.745745745745746,-0.0363575619800429,0.0329528276445838,0.059,0.339,0.0005215047975895,0.119396631566433,0.061,0.844,0.0323415811841801,0.0340257265976617,-0.157230683983894,0.114342780027675,-0.0452977166228786,0.0810416875861854,-0.636491240979319,0.525781511162431,-0.534673659131323,0.391822711094164,97,"medium","large","medium"
"pb_mod_orb_no_k_30_d0.50_su0.11_sv0.11_medium","pb_mod_orb_no_k_30_d0.50_su0.11_sv0.11","pb_mod_orb_no",30,0.5,0.11,0.11,"medium",0.092,0.155,-0.152991542855786,0.15083649982204,0.091,0.675,-0.0446957678484349,0.0375959222049681,0.058,0.295,-0.00125459400931049,0.134064175292701,0.049,0.798,0.0317100602874071,0.0380617726919751,-0.175672042298432,0.132789812909688,-0.0506900436172302,0.0904393326827882,-0.689528255629165,0.610555055171097,-0.57575967290955,0.449004649986654,92,"medium","large","large"
"pb_mod_orb_no_k_30_d0.50_su0.01_sv0.01_large","pb_mod_orb_no_k_30_d0.50_su0.01_sv0.01","pb_mod_orb_no",30,0.5,0.01,0.01,"large",0.037,0.919,-0.0372537156813007,0.0174271867337111,0.025,1,-0.0174644305411245,0.00471914645005493,0.027,0.939,-0.0178574874245733,0.0163830237846483,0.02,1,-0.00587544286072161,0.00446023034169653,-0.0247528323030667,0.00812385602126123,-0.0110362121970463,0.00680718221110073,-0.198276526752384,0.0693987700459958,-0.177058629471922,0.0592926501022463,37,"medium","small","small"
"pb_mod_orb_no_k_30_d0.50_su0.01_sv0.06_large","pb_mod_orb_no_k_30_d0.50_su0.01_sv0.06","pb_mod_orb_no",30,0.5,0.01,0.06,"large",0.056,0.765,-0.0572328422935837,0.0296885868016979,0.046,0.999,-0.0219740667649179,0.00788220820904215,0.042,0.813,-0.0222355453017107,0.027068765419843,0.032,1,-0.00274717765641469,0.00745499658039159,-0.0452742461955623,0.0190336423113214,-0.0191085510424777,0.0150298049305595,-0.32940988889404,0.131684756139284,-0.293166969404941,0.108651886253525,56,"medium","small","medium"
"pb_mod_orb_no_k_30_d0.50_su0.01_sv0.11_large","pb_mod_orb_no_k_30_d0.50_su0.01_sv0.11","pb_mod_orb_no",30,0.5,0.01,0.11,"large",0.07,0.593,-0.0708196709681684,0.0409698713116195,0.054,0.991,-0.0230735594976517,0.010665667735744,0.04,0.703,-0.0207788357042336,0.0368309821261454,0.033,0.994,0.00330906504875494,0.0102807921466534,-0.0645802522098707,0.0306131805612093,-0.0253105990366602,0.0232379776608517,-0.358582583082311,0.165928600438098,-0.314477477430046,0.132490769078982,70,"medium","small","large"
"pb_mod_orb_no_k_30_d0.50_su0.06_sv0.01_large","pb_mod_orb_no_k_30_d0.50_su0.06_sv0.01","pb_mod_orb_no",30,0.5,0.06,0.01,"large",0.069,0.506,-0.0762901032583271,0.0512240602117494,0.062,0.969,-0.0209543260653749,0.0132939580279865,0.045,0.622,-0.0104795310402441,0.0464138630163192,0.04,0.983,0.012795342138832,0.0132735367696417,-0.0769286784513286,0.0412764577542233,-0.0254604409732558,0.0311790037950796,-0.418841715698085,0.224164220502917,-0.36446969816489,0.178593764850427,69,"medium","medium","small"
"pb_mod_orb_no_k_30_d0.50_su0.06_sv0.06_large","pb_mod_orb_no_k_30_d0.50_su0.06_sv0.06","pb_mod_orb_no",30,0.5,0.06,0.06,"large",0.072,0.388,-0.0897150173235445,0.0625307475322329,0.069,0.939,-0.0233137905247483,0.0160116351254281,0.045,0.528,-0.00866564757278082,0.0555206612535129,0.037,0.962,0.0177042731928719,0.0160618443523382,-0.0958822543148315,0.052953928455606,-0.0300670138609743,0.038025702718317,-0.482588359614712,0.274540828166499,-0.411031553525813,0.203256166497769,72,"medium","medium","medium"
"pb_mod_orb_no_k_30_d0.50_su0.06_sv0.11_large","pb_mod_orb_no_k_30_d0.50_su0.06_sv0.11","pb_mod_orb_no",30,0.5,0.06,0.11,"large",0.073,0.324,-0.0984898523250609,0.0760541420167644,0.073,0.897,-0.024471596733633,0.0193074516590399,0.051,0.468,-0.0019815789668291,0.0680385637181694,0.046,0.935,0.0239255317118383,0.0196947605392643,-0.110455321786764,0.0647911220121029,-0.0315270017034046,0.0458940828590137,-0.4884109467654,0.303594226089575,-0.410854848721471,0.223690406590355,73,"medium","medium","large"
"pb_mod_orb_no_k_30_d0.50_su0.11_sv0.01_large","pb_mod_orb_no_k_30_d0.50_su0.11_sv0.01","pb_mod_orb_no",30,0.5,0.11,0.01,"large",0.073,0.263,-0.11256131870681,0.0908588183919366,0.068,0.846,-0.0297093613807488,0.0231361653369053,0.039,0.4,0.00103834242986756,0.0798618310178288,0.036,0.905,0.0265325782965008,0.0234168557588116,-0.127950730939204,0.0788736945970925,-0.0346190231442208,0.0538316917418003,-0.566247094107707,0.404314311753879,-0.460316149203644,0.283874758104134,73,"medium","large","small"
