"id","id_rollup_psss","bt","k","delta_00","sigma2_u","sigma2_v","psss","rej_pet_slope","rej_pet_int","bias_pet_int","mse_pet_int","rej_peese_slope","rej_peese_int","bias_peese_int","mse_peese_int","rej_pet_st_slope","rej_pet_st_int","bias_pet_st_int","mse_pet_st_int","rej_peese_st_slope","rej_peese_st_int","bias_peese_st_int","mse_peese_st_int","bias_corrected_smd","mse_corrected_smd","bias_corrected_st_smd","mse_corrected_st_smd","bias_corrected_smd_subset","mse_corrected_smd_subset","bias_corrected_st_smd_subset","mse_corrected_st_smd_subset","subset_size","avg_perc_out_selected","avg_num_out_selected","avg_perc_stud_selected","avg_num_study_selected","avg_avg_n_out_per_study","avg_min_n_out_per_study","avg_max_n_out_per_study","k_cat","sigma2_u_cat","sigma2_v_cat"
"orb_0_k_30_d0.80_su0.11_sv0.01_medium","orb_0_k_30_d0.80_su0.11_sv0.01","orb_0",30,0.8,0.11,0.01,"medium",0.664658634538153,0.296184738955823,-0.489379160183288,0.308972793385957,0.642570281124498,0.97289156626506,-0.193053944924534,0.0560016969936003,0.141,0.746,-0.127950234355975,0.0845040134088048,0.133,0.999,-0.0168451345052169,0.0191571007953699,-0.420739457490551,0.280898475512788,-0.061815306360081,0.0525499541184192,-0.565735499360834,0.398276500164675,-0.144170544767088,0.0690806474013327,666,81.8788888888889,73.691,93.62,28.086,2.62352363543115,1.048,3,"medium","large","small"
"orb_0_k_30_d0.80_su0.11_sv0.06_medium","orb_0_k_30_d0.80_su0.11_sv0.06","orb_0",30,0.8,0.11,0.06,"medium",0.762,0.236,-0.57086327802184,0.457316747885867,0.739,0.932,-0.212190769627445,0.0773461870162898,0.161,0.746,-0.109733827876318,0.088144619737605,0.148,0.999,0.0084919258192554,0.0217203540782192,-0.508830738992072,0.432878637655359,-0.0378536087183826,0.0557062152599517,-0.630558556667673,0.549323267652042,-0.100307426515189,0.060727852051448,762,79.2677777777778,71.341,94.78,28.434,2.50881745064642,1.015,3,"medium","large","medium"
"orb_0_k_30_d0.80_su0.11_sv0.11_medium","orb_0_k_30_d0.80_su0.11_sv0.11","orb_0",30,0.8,0.11,0.11,"medium",0.781,0.211,-0.639174163883898,0.679795834444695,0.755,0.898,-0.222814092497636,0.0954038334850581,0.146,0.703,-0.0909196542628206,0.0986762138336204,0.139,0.996,0.0310192338508761,0.0270072903991587,-0.58692404498309,0.661707796384042,-0.0248603456102026,0.0679411598558059,-0.71359498808487,0.825829246907755,-0.0868768318252626,0.0708501792152667,781,77.4988888888889,69.749,95.4366666666667,28.631,2.43606415010749,1.007,3,"medium","large","large"
"orb_0_k_30_d0.80_su0.01_sv0.01_large","orb_0_k_30_d0.80_su0.01_sv0.01","orb_0",30,0.8,0.01,0.01,"large",0.256,0.998,-0.149593919233409,0.0365660704546731,0.252,1,-0.0721908704413013,0.0091088614472261,0.07,1,-0.0533830852187094,0.0165187192818982,0.069,1,-0.0217911430907447,0.00431627357567061,-0.0724929541469511,0.00939373809141847,-0.0217911430907447,0.00431627357567061,-0.142408279504356,0.0229596973150848,-0.0912568887850917,0.00990998181250476,256,97.0166666666667,87.315,99.88,29.964,2.91398940886699,1.852,3,"medium","small","small"
"orb_0_k_30_d0.80_su0.01_sv0.06_large","orb_0_k_30_d0.80_su0.01_sv0.06","orb_0",30,0.8,0.01,0.06,"large",0.442885771543086,0.952905811623247,-0.231676880345318,0.0747470376542082,0.444779116465863,1,-0.095011092988539,0.0148643422760409,0.101,0.996,-0.0749469271047585,0.0261802107773567,0.098,1,-0.0164742256494809,0.00611166486887833,-0.102545040838009,0.0212126043212402,-0.0164742256494809,0.00611166486887833,-0.169980998474013,0.0408765006632655,-0.0754208029938657,0.00854193969419818,444,92.4688888888889,83.222,99.76,29.928,2.78072380952381,1.453,3,"medium","small","medium"
"orb_0_k_30_d0.80_su0.01_sv0.11_large","orb_0_k_30_d0.80_su0.01_sv0.11","orb_0",30,0.8,0.01,0.11,"large",0.553,0.799,-0.287963191539279,0.112448572129419,0.548,1,-0.104625350167698,0.0191292176539106,0.117,0.984,-0.0707385478978981,0.0332194082392528,0.109,1,0.00230228688094203,0.0080624113873672,-0.143616046483839,0.0511468539690396,0.000662198836761552,0.009232234163105,-0.228056551460994,0.0870859062433798,-0.0551122630878128,0.00919776125692433,553,88.6155555555556,79.754,99.5966666666667,29.879,2.66923752052545,1.256,3,"medium","small","large"
"orb_0_k_30_d0.80_su0.06_sv0.01_large","orb_0_k_30_d0.80_su0.06_sv0.01","orb_0",30,0.8,0.06,0.01,"large",0.481481481481481,0.635635635635636,-0.343762753928315,0.15722874433752,0.444889779559118,0.998997995991984,-0.150748514428826,0.0334360279177935,0.064,0.95,-0.0767298351577133,0.0425223463320805,0.062,1,-0.0211189299111003,0.0110896428705435,-0.233409531160161,0.107612595026476,-0.0279705087814377,0.0162701958689799,-0.383223488284525,0.202972403728454,-0.106578149884422,0.0252735513269985,482,92.5155555555556,83.264,98.5133333333333,29.554,2.81735090311987,1.322,3,"medium","medium","small"
"orb_0_k_30_d0.80_su0.06_sv0.06_large","orb_0_k_30_d0.80_su0.06_sv0.06","orb_0",30,0.8,0.06,0.06,"large",0.625,0.528,-0.390799291311485,0.237439926235654,0.6,0.995,-0.153056811887826,0.036703919529642,0.09,0.927,-0.0731330227980039,0.0459937664639862,0.087,1,-0.00133882959202991,0.0118774798342792,-0.281313700015294,0.190521188215945,-0.0104108225034176,0.0184943982290261,-0.407862250088188,0.294615971332764,-0.0706090110215359,0.0211347041155352,625,88.5577777777778,79.702,98.5833333333333,29.575,2.69496467797847,1.163,3,"medium","medium","medium"
"orb_0_k_30_d0.80_su0.06_sv0.11_large","orb_0_k_30_d0.80_su0.06_sv0.11","orb_0",30,0.8,0.06,0.11,"large",0.679,0.427,-0.43435130068269,0.30431014156542,0.659,0.985,-0.157129712753822,0.0416874892860602,0.095,0.895,-0.0637385154393399,0.0520468418578502,0.091,1,0.0188757717689124,0.0144646048205582,-0.339198807019837,0.267112959645324,0.00329716719677031,0.0252902738731094,-0.466103908331475,0.381083837894131,-0.0546386227322236,0.0260141253655946,679,85.6822222222222,77.114,98.6166666666667,29.585,2.60657355409597,1.092,3,"medium","medium","large"
"orb_0_k_30_d0.80_su0.11_sv0.01_large","orb_0_k_30_d0.80_su0.11_sv0.01","orb_0",30,0.8,0.11,0.01,"large",0.643574297188755,0.280120481927711,-0.50767921827562,0.331081838281083,0.610610610610611,0.956956956956957,-0.214974180498314,0.0660058410509222,0.063,0.818,-0.0782847202153488,0.0625435795631855,0.058,0.999,-0.00972018074533898,0.0166956344304323,-0.444521439576351,0.305025960946307,-0.0368000204556469,0.0356436067747372,-0.602983562616349,0.441981749085843,-0.10779168665803,0.0453952238665293,645,88.6222222222222,79.76,96.0366666666667,28.811,2.76832229899092,1.195,3,"medium","large","small"
"orb_0_k_30_d0.80_su0.11_sv0.06_large","orb_0_k_30_d0.80_su0.11_sv0.06","orb_0",30,0.8,0.11,0.06,"large",0.716,0.247,-0.580542260917708,0.528718818463304,0.682,0.932,-0.2309230345262,0.0888801988861128,0.076,0.795,-0.0698653194945663,0.0698411237458425,0.072,0.998,0.00935858435244996,0.019179755458269,-0.519741218832867,0.50523430407124,-0.0222252303555337,0.0420424368246156,-0.671135212611561,0.685626813211764,-0.0816099388590702,0.048175363002099,716,85.6988888888889,77.129,96.95,29.085,2.65178938500835,1.102,3,"medium","large","medium"
"orb_0_k_30_d0.80_su0.11_sv0.11_large","orb_0_k_30_d0.80_su0.11_sv0.11","orb_0",30,0.8,0.11,0.11,"large",0.745,0.216,-0.640060003867173,0.696440224222574,0.723,0.892,-0.243347918881045,0.10343486044964,0.078,0.754,-0.0603727745481923,0.0782430912725117,0.073,0.998,0.0260311237581324,0.022653502921153,-0.587924440352414,0.678493466705389,-0.0159404648541385,0.0516623716719452,-0.741052067629069,0.889552467225944,-0.0750851460057533,0.0567333501046831,745,83.7244444444444,75.352,97.42,29.226,2.57832394846533,1.056,3,"medium","large","large"
"orb_0_k_70_d0.00_su0.01_sv0.01_small","orb_0_k_70_d0.00_su0.01_sv0.01","orb_0",70,0,0.01,0.01,"small",0.068,0.058,0.0130883435354842,1.4640542383598,0.071,0.059,0.00477222603149462,0.389019250727168,0.0670670670670671,0.0550550550550551,0.0186257765445689,1.97390450006081,0.068,0.055,0.00593545673652232,0.436751270132717,-0.056829672643726,1.20535786535203,-0.0788316792554297,1.51566308577093,-0.360399424851846,3.25553482008985,-0.469573706959799,4.7195657853854,68,6.02857142857143,12.66,16.8614285714286,11.803,1.0723445395375,1,1.59,"large","small","small"
"orb_0_k_70_d0.00_su0.01_sv0.06_small","orb_0_k_70_d0.00_su0.01_sv0.06","orb_0",70,0,0.01,0.06,"small",0.068,0.053,0.0497127882181273,0.660585401705062,0.079,0.048,0.0251860288898518,0.179159378305269,0.064,0.053,0.0565465815754936,0.774989312893011,0.074,0.044,0.0272117545931686,0.195792223321239,0.00271771229473041,0.535615034985579,0.0021526111398107,0.60974478206121,-0.118241110962746,1.50000778330707,-0.123782281973742,1.76106106037677,68,11.7919047619048,24.763,30.87,21.609,1.14606888732853,1,2.102,"large","small","medium"
"orb_0_k_70_d0.00_su0.01_sv0.11_small","orb_0_k_70_d0.00_su0.01_sv0.11","orb_0",70,0,0.01,0.11,"small",0.068,0.049,0.0406875134663159,0.500952647821204,0.079,0.046,0.0189759383223407,0.135760867441187,0.065,0.048,0.0442441055228592,0.571620326941221,0.073,0.046,0.0197068547968504,0.147027209662753,0.000983835682411193,0.407684783990323,-0.00159393655195141,0.451627199990519,-0.156959844915986,1.25453760808382,-0.169213357618943,1.46166541809051,68,16.8666666666667,35.42,41.6385714285714,29.147,1.21482793565288,1,2.373,"large","small","large"
"orb_0_k_70_d0.00_su0.06_sv0.01_small","orb_0_k_70_d0.00_su0.06_sv0.01","orb_0",70,0,0.06,0.01,"small",0.068,0.051,-0.0170681921397461,0.839787147769919,0.079,0.051,-0.0104335674523379,0.229935004695703,0.062,0.055,-0.0193975318285627,1.03117274193132,0.07,0.054,-0.0107259498095471,0.256795025383817,-0.0605465793542525,0.7226517876436,-0.0689855705976525,0.880728639649915,-0.559526196935592,2.34405532498181,-0.648626908198425,3.19713063988448,68,11.7880952380952,24.755,28.5885714285714,20.012,1.23594362458517,1,2.454,"large","medium","small"
"orb_0_k_70_d0.00_su0.06_sv0.06_small","orb_0_k_70_d0.00_su0.06_sv0.06","orb_0",70,0,0.06,0.06,"small",0.077,0.049,0.0189185523775997,0.581681911242119,0.091,0.051,0.00878095843806321,0.160733749536282,0.065,0.054,0.0239477276324835,0.688102105680555,0.081,0.057,0.0112443048877247,0.179590145315102,-0.0214496762737839,0.487990891252471,-0.0237902946802734,0.564302063468044,-0.417422538431166,1.5756780933037,-0.454507699076674,1.95040302109194,77,16.8395238095238,35.363,40.1857142857143,28.13,1.25741125073102,1,2.582,"large","medium","medium"
"orb_0_k_70_d0.00_su0.06_sv0.11_small","orb_0_k_70_d0.00_su0.06_sv0.11","orb_0",70,0,0.06,0.11,"small",0.074,0.045,0.0101219502477406,0.488163789602784,0.084,0.047,0.00149716647199358,0.133772916910805,0.066,0.045,0.0146900915255296,0.5716954235487,0.079,0.047,0.0030804676611418,0.149385372401497,-0.0288933659912794,0.404750199653494,-0.0316709089935447,0.45919295886035,-0.259092533937439,1.22524447799429,-0.250010492051963,1.46862549141004,74,21.2004761904762,44.521,48.8142857142857,34.17,1.30306841736794,1,2.709,"large","medium","large"
"orb_0_k_70_d0.00_su0.11_sv0.01_small","orb_0_k_70_d0.00_su0.11_sv0.01","orb_0",70,0,0.11,0.01,"small",0.066,0.048,-0.0203125705818239,0.655109047777953,0.08,0.049,-0.0124883403272799,0.177998215112001,0.062,0.05,-0.0205013131539653,0.793899296393662,0.073,0.056,-0.0125156476822496,0.201953718787751,-0.055367826890954,0.569758258125465,-0.0622486762770572,0.67704908265067,-0.422600599062223,1.82210288694523,-0.480824601344426,2.31186739700621,66,16.8119047619048,35.305,36.3257142857143,25.428,1.3886344841697,1,2.882,"large","large","small"
"orb_0_k_70_d0.00_su0.11_sv0.06_small","orb_0_k_70_d0.00_su0.11_sv0.06","orb_0",70,0,0.11,0.06,"small",0.079,0.054,-0.00368398843501715,0.53767397823659,0.09,0.05,-0.00450407688987875,0.145494876905559,0.076,0.057,0.00604149795180256,0.656552507002027,0.084,0.055,-4.36069024850022e-06,0.168360283946053,-0.0390812649025126,0.456999417752031,-0.0366084134037801,0.545255301567916,-0.547081565148555,1.61596531996678,-0.606410227838191,2.05420530160907,79,21.202380952381,44.525,46.3428571428571,32.44,1.37288081232121,1,2.873,"large","large","medium"
"orb_0_k_70_d0.00_su0.11_sv0.11_small","orb_0_k_70_d0.00_su0.11_sv0.11","orb_0",70,0,0.11,0.11,"small",0.071,0.047,-0.00138553619298524,0.493647157767101,0.09,0.049,-0.00467179733963292,0.133940751339118,0.062,0.057,0.00667710588524674,0.580060747742766,0.076,0.056,-0.00110643401778712,0.150349063783437,-0.0316786903263335,0.430206884484827,-0.0297882006997343,0.491562164364556,-0.503119080783654,1.46774247369617,-0.532705929449685,1.7561426260504,71,25.0838095238095,52.676,53.8771428571429,37.714,1.39692852581267,1,2.903,"large","large","large"
"orb_0_k_70_d0.00_su0.01_sv0.01_medium","orb_0_k_70_d0.00_su0.01_sv0.01","orb_0",70,0,0.01,0.01,"medium",0.069,0.057,-0.0260356098824948,0.26937935822861,0.08,0.054,-0.014510388639669,0.0725494795090782,0.065,0.055,-0.0264973074223099,0.286296807768602,0.0750750750750751,0.0520520520520521,-0.0140860421994529,0.0749991325240803,-0.0500997849760465,0.231442951571134,-0.0515203506390161,0.245162344841146,-0.386004678688073,0.835007708811484,-0.412451013723253,0.918011507159595,69,10.6028571428571,22.266,27.7371428571429,19.416,1.14635094188529,1,2.092,"large","small","small"
"orb_0_k_70_d0.00_su0.01_sv0.06_medium","orb_0_k_70_d0.00_su0.01_sv0.06","orb_0",70,0,0.01,0.06,"medium",0.08,0.064,-0.0179107204589292,0.171965308677253,0.092,0.063,-0.0109381532577099,0.0466990342616133,0.077,0.062,-0.0190127658531004,0.179680144495366,0.0860860860860861,0.0600600600600601,-0.0113637694988795,0.0481992446330292,-0.0395203303895758,0.14442453491679,-0.0415297962771687,0.150095168079506,-0.299061545429597,0.47970596401357,-0.308017284892353,0.50488509151961,80,23.0247619047619,48.352,52.8614285714286,37.003,1.30657486054694,1,2.709,"large","small","medium"
"orb_0_k_70_d0.00_su0.01_sv0.11_medium","orb_0_k_70_d0.00_su0.01_sv0.11","orb_0",70,0,0.01,0.11,"medium",0.077,0.061,-0.0231480353609035,0.156604193251044,0.093,0.061,-0.0129671506220162,0.0420036211316298,0.071,0.063,-0.0247988220498428,0.161634862867155,0.086,0.06,-0.013418425751982,0.042916095444158,-0.0455883547828016,0.130051364850754,-0.0464093822992417,0.135375608623579,-0.254906257757817,0.463784786312741,-0.256635987494477,0.479559468194442,77,31.5342857142857,66.222,66.2657142857143,46.386,1.42803978759121,1,2.943,"large","small","large"
"orb_0_k_70_d0.00_su0.06_sv0.01_medium","orb_0_k_70_d0.00_su0.06_sv0.01","orb_0",70,0,0.06,0.01,"medium",0.068,0.047,-0.00460417374197152,0.200019050221178,0.082,0.037,-0.00260784229486194,0.0532680349797474,0.064,0.046,-0.00571745417655396,0.211245612099006,0.0720720720720721,0.037037037037037,-0.00315125787619175,0.0555386667555314,-0.0239580070905128,0.173818621889765,-0.0273837173898778,0.182229282116867,-0.32091006103866,0.617459315030603,-0.328446259799463,0.661657609301344,68,23.0471428571429,48.399,46.4828571428571,32.538,1.48772742999694,1,2.976,"large","medium","small"
"orb_0_k_70_d0.00_su0.06_sv0.06_medium","orb_0_k_70_d0.00_su0.06_sv0.06","orb_0",70,0,0.06,0.06,"medium",0.085,0.055,-0.0153048176188885,0.182588753992014,0.096,0.05,-0.00920335793537983,0.0487060342379687,0.072,0.05,-0.0169315861294563,0.191456716366877,0.081,0.049,-0.00966659502136126,0.0506316526163382,-0.0411465761732196,0.150149048899565,-0.0411633021576262,0.159302693167305,-0.204421127284905,0.465072188578598,-0.169899215780799,0.510700848356317,85,31.5428571428571,66.24,63.3528571428571,44.347,1.49380239708274,1,2.983,"large","medium","medium"
"orb_0_k_70_d0.00_su0.06_sv0.11_medium","orb_0_k_70_d0.00_su0.06_sv0.11","orb_0",70,0,0.06,0.11,"medium",0.084,0.06,-0.013981465513968,0.176759436550893,0.097,0.06,-0.00778545918672632,0.0473821303032837,0.07,0.062,-0.0171755097860736,0.183199465899743,0.079,0.055,-0.00891019928106961,0.0486260459052356,-0.0372082130686611,0.147250702280487,-0.0413836904392899,0.152145276050421,-0.24611951557422,0.474275175458701,-0.240161551013525,0.479942117183099,84,37.7190476190476,79.21,72.6814285714286,50.877,1.55721734950486,1,2.996,"large","medium","large"
"orb_0_k_70_d0.00_su0.11_sv0.01_medium","orb_0_k_70_d0.00_su0.11_sv0.01","orb_0",70,0,0.11,0.01,"medium",0.096,0.052,0.00455310960326466,0.19566072899999,0.108,0.047,0.00220932542917723,0.052264566063628,0.075,0.053,0.0051680157906247,0.205086722970018,0.08,0.042,0.00238798818207184,0.0543948582879306,-0.0179108810466599,0.164414634802449,-0.0196703146122654,0.170441048892773,-0.266410499232684,0.539279152716577,-0.25043129258122,0.521255444870812,96,31.6733333333333,66.514,55.7042857142857,38.993,1.70610183653357,1,3,"large","large","small"
"orb_0_k_70_d0.00_su0.11_sv0.06_medium","orb_0_k_70_d0.00_su0.11_sv0.06","orb_0",70,0,0.11,0.06,"medium",0.088,0.059,-0.00570913848158514,0.19136092822637,0.107,0.052,-0.00443125083060099,0.0509038664658219,0.065,0.052,-0.00683191743903126,0.19720800407301,0.077,0.045,-0.00454568291790478,0.0523079355623258,-0.0311692432334077,0.157902359765351,-0.031262913580387,0.164488573107782,-0.266106772119069,0.5273992318732,-0.235011847166463,0.527148742096191,88,37.7766666666667,79.331,69.0571428571428,48.34,1.64144923027567,1,3,"large","large","medium"
"orb_0_k_70_d0.00_su0.11_sv0.11_medium","orb_0_k_70_d0.00_su0.11_sv0.11","orb_0",70,0,0.11,0.11,"medium",0.091,0.07,-0.0139199182644735,0.193376947304003,0.106,0.058,-0.00848450734315655,0.051350428157892,0.078,0.059,-0.017139108563575,0.198595506204206,0.078,0.052,-0.00966067376114421,0.0524168160151654,-0.0390139398182718,0.160703347554288,-0.041728249813846,0.166045459975903,-0.275059256815785,0.519761508132036,-0.232004456609938,0.545164481719621,91,42.517619047619,89.287,76.4685714285714,53.528,1.66819885311519,1,3,"large","large","large"
"orb_0_k_70_d0.00_su0.01_sv0.01_large","orb_0_k_70_d0.00_su0.01_sv0.01","orb_0",70,0,0.01,0.01,"large",0.08,0.053,-0.00626199379455768,0.133419577950463,0.096,0.047,-0.00287024854112806,0.0353885194909173,0.074,0.053,-0.00643476838902087,0.138098706104491,0.092,0.046,-0.00290286579036639,0.0362272271023135,-0.0250289166559259,0.112846654054691,-0.0254125468705208,0.116790183888634,-0.22082483554831,0.355443868545137,-0.22659376469025,0.371084439425226,80,14.342380952381,30.119,35.5328571428571,24.873,1.21168758489194,1,2.394,"large","small","small"
"orb_0_k_70_d0.00_su0.01_sv0.06_large","orb_0_k_70_d0.00_su0.01_sv0.06","orb_0",70,0,0.01,0.06,"large",0.057,0.046,-0.00953473034507149,0.0874235816428941,0.077,0.05,-0.0035107280639487,0.0239949192171315,0.0562248995983936,0.0481927710843374,-0.00903557396790648,0.0890837659303732,0.0630630630630631,0.0510510510510511,-0.00341306899292021,0.0243315912041932,-0.0211062106302602,0.0761218918546796,-0.0216356779975032,0.0766994279160816,-0.255836811767024,0.325246830027111,-0.25995665308683,0.333927902715263,57,30.7180952380952,64.508,65.1085714285714,45.576,1.41513976764527,1,2.934,"large","small","medium"
"orb_0_k_70_d0.00_su0.01_sv0.11_large","orb_0_k_70_d0.00_su0.01_sv0.11","orb_0",70,0,0.01,0.11,"large",0.063,0.049,0.000314694915378399,0.0791370903661003,0.074,0.048,0.00101086972155566,0.0219724501401518,0.055,0.048,0.00107376333135375,0.0798224543297774,0.0640640640640641,0.047047047047047,0.0011937655954377,0.0221058666434281,-0.0116503851360451,0.0684992286771619,-0.0111614195215821,0.0686717875136518,-0.212707464781442,0.263175661759746,-0.199706937422051,0.268396316467434,63,40.3542857142857,84.744,77.2428571428571,54.07,1.56702849642265,1,2.995,"large","small","large"
"orb_0_k_70_d0.00_su0.06_sv0.01_large","orb_0_k_70_d0.00_su0.06_sv0.01","orb_0",70,0,0.06,0.01,"large",0.086,0.065,-0.0120859339735728,0.112926519966301,0.096,0.049,-0.0064484320569045,0.0300433278313427,0.074,0.059,-0.0117610622112434,0.115971746467794,0.09,0.053,-0.00600278746383378,0.0306514136733408,-0.0297457003826215,0.0950242048369499,-0.029250575269274,0.0981171566559867,-0.175702405821812,0.316794296320164,-0.173639654392504,0.320190006797159,86,30.8080952380952,64.697,56.5042857142857,39.553,1.63569640507638,1,2.999,"large","medium","small"
"orb_0_k_70_d0.00_su0.06_sv0.06_large","orb_0_k_70_d0.00_su0.06_sv0.06","orb_0",70,0,0.06,0.06,"large",0.062,0.042,-0.0136205005463459,0.100719492773002,0.079,0.039,-0.00583591144920353,0.0270996927215642,0.051,0.042,-0.0120411114031619,0.100072804187628,0.063,0.039,-0.00500824979591747,0.0268972407421592,-0.0272136734836868,0.0876522306264139,-0.0247821209453989,0.0873918905538807,-0.217583458946381,0.310180642195578,-0.185312266263436,0.318861034024998,62,40.4352380952381,84.914,74.4857142857143,52.14,1.62843662256526,1,3,"large","medium","medium"
"orb_0_k_70_d0.00_su0.06_sv0.11_large","orb_0_k_70_d0.00_su0.06_sv0.11","orb_0",70,0,0.06,0.11,"large",0.063,0.05,-0.00866772083943878,0.0998880411055438,0.087,0.046,-0.00335978414122265,0.027100014087445,0.054,0.046,-0.00692832162064876,0.0984162346111193,0.068,0.045,-0.00229970544638339,0.0267592401636575,-0.0223810681473894,0.0865048264016512,-0.019700975848917,0.0855776250403177,-0.170111735414627,0.30990736270598,-0.152147947877576,0.31157754617306,63,46.8414285714286,98.367,82.42,57.694,1.70497325151413,1,3,"large","medium","large"
"orb_0_k_70_d0.00_su0.11_sv0.01_large","orb_0_k_70_d0.00_su0.11_sv0.01","orb_0",70,0,0.11,0.01,"large",0.087,0.062,-0.0173541928070914,0.119946334194947,0.112,0.055,-0.00905222514113525,0.0318023391976232,0.073,0.055,-0.0141195061327534,0.120670768900051,0.086,0.049,-0.00686721838507072,0.0318949801587393,-0.0368294097842123,0.0993425609095795,-0.0298802779968203,0.10344417919643,-0.179906820495516,0.332480824889378,-0.140438559671322,0.331583369981332,87,40.4728571428571,84.993,64.8642857142857,45.405,1.87169164011318,1,3,"large","large","small"
"orb_0_k_70_d0.00_su0.11_sv0.06_large","orb_0_k_70_d0.00_su0.11_sv0.06","orb_0",70,0,0.11,0.06,"large",0.07,0.047,-0.0132852513876423,0.113075235071051,0.091,0.039,-0.00593469164580819,0.0297723465880918,0.057,0.043,-0.0103587380257661,0.108395565241326,0.07,0.037,-0.00429975644568971,0.0287972035034044,-0.0296427644213769,0.0963941281884909,-0.0247787127856314,0.09350830832814,-0.177761337679507,0.327283409318085,-0.135824812834567,0.312826854165716,70,46.91,98.511,78.7942857142857,55.156,1.78608158256368,1,3,"large","large","medium"
"orb_0_k_70_d0.00_su0.11_sv0.11_large","orb_0_k_70_d0.00_su0.11_sv0.11","orb_0",70,0,0.11,0.11,"large",0.064,0.047,-0.00973459290938058,0.114601406446216,0.085,0.037,-0.00408093066740876,0.03079533788625,0.054,0.042,-0.00674396477546941,0.111122651569608,0.063,0.036,-0.00218488575449984,0.0300658657948141,-0.0244785018197661,0.0988667271237235,-0.0209323573524823,0.0957156161175836,-0.213785930996759,0.343751462747617,-0.175566816550811,0.318283393674357,64,51.6928571428571,108.555,85.1071428571429,59.575,1.82208362611465,1,3,"large","large","large"
"orb_0_k_70_d0.20_su0.01_sv0.01_small","orb_0_k_70_d0.20_su0.01_sv0.01","orb_0",70,0.2,0.01,0.01,"small",0.285132382892057,0.0580448065173116,-0.0362778938311511,0.208813917696936,0.288032454361055,0.511156186612576,0.205636575997727,0.0952164975485856,0.27190332326284,0.0644511581067472,-0.0113585335487718,0.237298609842517,0.271815446339017,0.518555667001003,0.225740529885187,0.110302445622052,-0.0490113602927639,0.183069285417485,-0.026512348302385,0.200102125875337,-0.359394782103039,0.266871595498028,-0.362236041467996,0.276866948576658,298,10.7547619047619,22.585,27.7685714285714,19.438,1.161665576603,1,2.164,"large","small","small"
"orb_0_k_70_d0.20_su0.01_sv0.06_small","orb_0_k_70_d0.20_su0.01_sv0.06","orb_0",70,0.2,0.01,0.06,"small",0.241482965931864,0.0671342685370741,-0.0677193488653807,0.247879987233821,0.246,0.357,0.172638428422308,0.0945585051493904,0.204408817635271,0.0751503006012024,0.00146456472487055,0.277450021810611,0.211211211211211,0.38038038038038,0.211650546162965,0.117007736653024,-0.0818667528232842,0.21925840912786,-0.0193116622271589,0.232575271000908,-0.518753968740002,0.4339287793701,-0.48654262179883,0.412517637265455,243,16.0328571428571,33.669,39.4757142857143,27.633,1.21794239228573,1,2.393,"large","small","medium"
"orb_0_k_70_d0.20_su0.01_sv0.11_small","orb_0_k_70_d0.20_su0.01_sv0.11","orb_0",70,0.2,0.01,0.11,"small",0.193,0.055,-0.110095605962819,0.265535854005444,0.206,0.252,0.129617395813812,0.0850717389903282,0.149149149149149,0.0660660660660661,-0.00873284451567219,0.278514934366765,0.156312625250501,0.297595190380762,0.182801438702988,0.107451056428597,-0.127563540352697,0.235877642132651,-0.0351823217015035,0.229172666161916,-0.661277453799425,0.594247941183083,-0.597348482136757,0.518292734318305,193,20.572380952381,43.202,48.43,33.901,1.27385621015861,1,2.59,"large","small","large"
"orb_0_k_70_d0.20_su0.06_sv0.01_small","orb_0_k_70_d0.20_su0.06_sv0.01","orb_0",70,0.2,0.06,0.01,"small",0.243486973947896,0.062124248496994,-0.154136523858076,0.328228798828427,0.250501002004008,0.259519038076152,0.118285720577932,0.0978010990215639,0.182547642928786,0.0712136409227683,-0.0555889395245134,0.352401057139429,0.188376753507014,0.294589178356713,0.171204333478153,0.122270018568662,-0.16536042571049,0.304974243425648,-0.0758146007574623,0.309126912172673,-0.617234827104999,0.588782476303925,-0.570205033438313,0.54365926051248,245,16.0961904761905,33.802,35.7685714285714,25.038,1.34954033620972,1,2.804,"large","medium","small"
"orb_0_k_70_d0.20_su0.06_sv0.06_small","orb_0_k_70_d0.20_su0.06_sv0.06","orb_0",70,0.2,0.06,0.06,"small",0.208,0.048,-0.224883720933861,0.357069095330794,0.216,0.168,0.0617353978552497,0.0899301072997258,0.151302605210421,0.0581162324649299,-0.0670135798440059,0.36240283839647,0.16,0.223,0.140559477844498,0.116308611576648,-0.237969416624326,0.332538166933237,-0.0930785974482224,0.308460715170959,-0.809193689883202,0.840302793480179,-0.705822248126809,0.684853584338403,208,20.5152380952381,43.082,45.6742857142857,31.972,1.34736468470591,1,2.83,"large","medium","medium"
"orb_0_k_70_d0.20_su0.06_sv0.11_small","orb_0_k_70_d0.20_su0.06_sv0.11","orb_0",70,0.2,0.06,0.11,"small",0.21,0.045,-0.243352923693694,0.377980251393102,0.225,0.133,0.0373698258123266,0.0891992621946519,0.124,0.059,-0.0583550650962584,0.364234090534752,0.133,0.191,0.128364591462176,0.113137201619598,-0.259050599106919,0.349074118500356,-0.0918399975453999,0.296221761246563,-0.827562766362763,0.878167730374927,-0.677120727903374,0.64325650288633,210,24.4457142857143,51.336,53.4642857142857,37.425,1.37174615724678,1,2.871,"large","medium","large"
