"id","avg_perc_out_selected","avg_num_out_selected","avg_perc_stud_selected","avg_num_study_selected","avg_avg_n_out_per_study","avg_min_n_out_per_study","avg_max_n_out_per_study"
"pb_mod_orb_str_k_30_d0.20_su0.11_sv0.11_large",85.6066666666667,25.682,85.6066666666667,25.682,1,1,1
"pb_mod_orb_str_k_30_d0.50_su0.01_sv0.01_small",88.03,26.409,88.03,26.409,1,1,1
"pb_mod_orb_str_k_30_d0.50_su0.01_sv0.01_medium",96.73,29.019,96.73,29.019,1,1,1
"pb_mod_orb_str_k_30_d0.50_su0.01_sv0.01_large",98.68,29.604,98.68,29.604,1,1,1
"pb_mod_orb_str_k_30_d0.50_su0.01_sv0.06_small",87.1166666666667,26.135,87.1166666666667,26.135,1,1,1
"pb_mod_orb_str_k_30_d0.50_su0.01_sv0.06_medium",95.3,28.59,95.3,28.59,1,1,1
"pb_mod_orb_str_k_30_d0.50_su0.01_sv0.06_large",97.4866666666667,29.246,97.4866666666667,29.246,1,1,1
"pb_mod_orb_str_k_30_d0.50_su0.01_sv0.11_small",86.56,25.968,86.56,25.968,1,1,1
"pb_mod_orb_str_k_30_d0.50_su0.01_sv0.11_medium",93.72,28.116,93.72,28.116,1,1,1
"pb_mod_orb_str_k_30_d0.50_su0.01_sv0.11_large",95.8633333333333,28.759,95.8633333333333,28.759,1,1,1
"pb_mod_orb_str_k_30_d0.50_su0.06_sv0.01_small",84.4866666666667,25.346,84.4866666666667,25.346,1,1,1
"pb_mod_orb_str_k_30_d0.50_su0.06_sv0.01_medium",92.1533333333333,27.646,92.1533333333333,27.646,1,1,1
"pb_mod_orb_str_k_30_d0.50_su0.06_sv0.01_large",94.6933333333333,28.408,94.6933333333333,28.408,1,1,1
"pb_mod_orb_str_k_30_d0.50_su0.06_sv0.06_small",84.7,25.41,84.7,25.41,1,1,1
"pb_mod_orb_str_k_30_d0.50_su0.06_sv0.06_medium",91.73,27.519,91.73,27.519,1,1,1
"pb_mod_orb_str_k_30_d0.50_su0.06_sv0.06_large",93.8666666666667,28.16,93.8666666666667,28.16,1,1,1
"pb_mod_orb_str_k_30_d0.50_su0.06_sv0.11_small",84.6733333333333,25.402,84.6733333333333,25.402,1,1,1
"pb_mod_orb_str_k_30_d0.50_su0.06_sv0.11_medium",91.1733333333333,27.352,91.1733333333333,27.352,1,1,1
"pb_mod_orb_str_k_30_d0.50_su0.06_sv0.11_large",93.27,27.981,93.27,27.981,1,1,1
"pb_mod_orb_str_k_30_d0.50_su0.11_sv0.01_small",83.1666666666667,24.95,83.1666666666667,24.95,1,1,1
"pb_mod_orb_str_k_30_d0.50_su0.11_sv0.01_medium",90.12,27.036,90.12,27.036,1,1,1
"pb_mod_orb_str_k_30_d0.50_su0.11_sv0.01_large",92.83,27.849,92.83,27.849,1,1,1
"pb_mod_orb_str_k_30_d0.50_su0.11_sv0.06_small",84.0466666666667,25.214,84.0466666666667,25.214,1,1,1
"pb_mod_orb_str_k_30_d0.50_su0.11_sv0.06_medium",90.56,27.168,90.56,27.168,1,1,1
"pb_mod_orb_str_k_30_d0.50_su0.11_sv0.06_large",92.8933333333333,27.868,92.8933333333333,27.868,1,1,1
"pb_mod_orb_str_k_30_d0.50_su0.11_sv0.11_small",84.05,25.215,84.05,25.215,1,1,1
